id_client,date_envoi_surveillance,date_envoi_inscription,type_courrier,fic_type,origine_agence
300500BODIN,2025-05-15,,surveillance,FIC2,SOF
300500BODIN,,2025-06-15,inscription,FIC2,SOF
180467TURPI,2025-05-16,,surveillance,FIC2,CA
030274BERNA,2025-05-11,,surveillance,FIC3,LCL
030274BERNA,,2025-06-13,inscription,FIC4,SOF
150478NAVAR,2025-05-10,,surveillance,FIC2,LCL
150478NAVAR,,2025-06-11,inscription,FIC4,CA
120995RIOU,2025-05-15,,surveillance,FIC1,SOF
020470LEFEB,2025-05-08,,surveillance,FIC3,CA
020470LEFEB,,2025-06-09,inscription,FIC1,CA
161001GRENI,2025-05-16,,surveillance,FIC3,LCL
310305MARIO,2025-05-18,,surveillance,FIC2,SOF
240175TEIXE,2025-05-16,,surveillance,FIC3,LCL
280104FLEUR,2025-05-17,,surveillance,FIC3,SOF
020477DUPUI,2025-05-05,,surveillance,FIC1,SOF
040494LACOM,2025-05-11,,surveillance,FIC1,CA
050493BRUNE,2025-05-07,,surveillance,FIC2,LCL
050493BRUNE,,2025-06-12,inscription,FIC2,SOF
010202ROUX,2025-05-20,,surveillance,FIC3,CA
010202ROUX,,2025-06-20,inscription,FIC2,SOF
250273CAMUS,2025-05-15,,surveillance,FIC3,SOF
250273CAMUS,,2025-06-19,inscription,FIC1,LCL
161164DELAU,2025-05-20,,surveillance,FIC4,SOF
261276RENAU,2025-05-09,,surveillance,FIC2,SOF
100778GUYOT,2025-05-05,,surveillance,FIC2,CA
200202LEFÈV,2025-05-13,,surveillance,FIC2,LCL
270371PEREZ,2025-05-18,,surveillance,FIC2,CA
270371PEREZ,,2025-06-22,inscription,FIC3,CA
291274MARÉC,2025-05-17,,surveillance,FIC2,LCL
291274MARÉC,,2025-06-22,inscription,FIC1,CA
300781BAZIN,2025-05-08,,surveillance,FIC3,CA
300781BAZIN,,2025-06-13,inscription,FIC3,LCL
311293MENDÈ,2025-05-19,,surveillance,FIC1,SOF
210297VIDAL,2025-05-19,,surveillance,FIC3,SOF
160900SALMO,2025-05-14,,surveillance,FIC1,SOF
131291LEDOU,2025-05-16,,surveillance,FIC4,SOF
300996GUYOT,2025-05-13,,surveillance,FIC1,CA
300996GUYOT,,2025-06-15,inscription,FIC4,LCL
110696OLLIV,2025-05-10,,surveillance,FIC2,LCL
110696OLLIV,,2025-06-13,inscription,FIC1,SOF
220599LAGAR,2025-05-10,,surveillance,FIC3,LCL
220599LAGAR,,2025-06-15,inscription,FIC1,LCL
140799RODRI,2025-05-16,,surveillance,FIC2,LCL
140799RODRI,,2025-06-20,inscription,FIC1,CA
230503THOMA,2025-05-05,,surveillance,FIC4,SOF
120393NAVAR,2025-05-18,,surveillance,FIC3,LCL
110289COURT,2025-05-17,,surveillance,FIC2,CA
110289COURT,,2025-06-23,inscription,FIC4,LCL
020177BOYER,2025-05-16,,surveillance,FIC3,CA
250902BESNA,2025-05-11,,surveillance,FIC2,LCL
040169DANIE,2025-05-06,,surveillance,FIC2,CA
090476MARTI,2025-05-12,,surveillance,FIC4,SOF
090476MARTI,,2025-06-14,inscription,FIC3,LCL
050501TEXIE,2025-05-20,,surveillance,FIC3,CA
200774MASSO,2025-05-13,,surveillance,FIC2,SOF
170770GALLE,2025-05-15,,surveillance,FIC4,SOF
211282GIRAU,2025-05-15,,surveillance,FIC4,SOF
211282GIRAU,,2025-06-18,inscription,FIC3,CA
121276HUMBE,2025-05-19,,surveillance,FIC1,CA
121276HUMBE,,2025-06-24,inscription,FIC4,LCL
050188DIALL,2025-05-07,,surveillance,FIC2,SOF
260998LAINE,2025-05-18,,surveillance,FIC4,LCL
260998LAINE,,2025-06-22,inscription,FIC2,CA
210295VALLÉ,2025-05-20,,surveillance,FIC4,SOF
210295VALLÉ,,2025-06-25,inscription,FIC1,CA
030806LANGL,2025-05-13,,surveillance,FIC3,LCL
210283HOARE,2025-05-05,,surveillance,FIC1,LCL
260677LEJEU,2025-05-15,,surveillance,FIC4,SOF
260677LEJEU,,2025-06-19,inscription,FIC4,LCL
100492ALEXA,2025-05-18,,surveillance,FIC2,LCL
100492ALEXA,,2025-06-24,inscription,FIC3,CA
280373MONNI,2025-05-15,,surveillance,FIC4,SOF
280373MONNI,,2025-06-15,inscription,FIC3,SOF
090207PONS,2025-05-05,,surveillance,FIC2,SOF
090207PONS,,2025-06-07,inscription,FIC2,CA
171274CHARR,2025-05-13,,surveillance,FIC4,LCL
171274CHARR,,2025-06-13,inscription,FIC4,SOF
310764BOUCH,2025-05-10,,surveillance,FIC1,LCL
021069LEMON,2025-05-13,,surveillance,FIC2,CA
280966BLIN,2025-05-17,,surveillance,FIC3,CA
090804ROCHE,2025-05-06,,surveillance,FIC2,SOF
020773BAILL,2025-05-17,,surveillance,FIC1,SOF
020773BAILL,,2025-06-17,inscription,FIC2,LCL
300997LECLE,2025-05-12,,surveillance,FIC1,CA
070787VERDI,2025-05-08,,surveillance,FIC1,SOF
240285PELTI,2025-05-17,,surveillance,FIC4,LCL
060201FERNA,2025-05-13,,surveillance,FIC1,LCL
131082TORRE,2025-05-10,,surveillance,FIC2,CA
251084PONS,2025-05-15,,surveillance,FIC2,SOF
300166FOUCH,2025-05-06,,surveillance,FIC4,LCL
240902LEGRO,2025-05-08,,surveillance,FIC4,LCL
240902LEGRO,,2025-06-08,inscription,FIC4,CA
131188GAUDI,2025-05-10,,surveillance,FIC2,CA
131188GAUDI,,2025-06-16,inscription,FIC2,SOF
250402WAGNE,2025-05-05,,surveillance,FIC4,CA
250402WAGNE,,2025-06-08,inscription,FIC1,SOF
180872LOMBA,2025-05-07,,surveillance,FIC3,SOF
030599DEVAU,2025-05-15,,surveillance,FIC4,CA
030599DEVAU,,2025-06-19,inscription,FIC4,CA
120280THOMA,2025-05-17,,surveillance,FIC4,CA
120280THOMA,,2025-06-20,inscription,FIC2,SOF
091265LELEU,2025-05-05,,surveillance,FIC2,LCL
091265LELEU,,2025-06-05,inscription,FIC1,LCL
200791LAROC,2025-05-10,,surveillance,FIC1,LCL
200791LAROC,,2025-06-13,inscription,FIC3,CA
061273DA CO,2025-05-13,,surveillance,FIC3,SOF
200678PELLE,2025-05-08,,surveillance,FIC1,SOF
200678PELLE,,2025-06-11,inscription,FIC3,CA
130273LÉVY,2025-05-17,,surveillance,FIC3,SOF
110573MARCH,2025-05-15,,surveillance,FIC3,LCL
100207MOREL,2025-05-16,,surveillance,FIC4,SOF
100207MOREL,,2025-06-16,inscription,FIC2,LCL
020203CHRÉT,2025-05-13,,surveillance,FIC3,LCL
020203CHRÉT,,2025-06-17,inscription,FIC1,CA
250674LEDUC,2025-05-17,,surveillance,FIC3,CA
080169JOUBE,2025-05-09,,surveillance,FIC3,SOF
290974BERTH,2025-05-15,,surveillance,FIC3,SOF
190598RENAU,2025-05-20,,surveillance,FIC4,LCL
190598RENAU,,2025-06-22,inscription,FIC4,LCL
080405MAILL,2025-05-11,,surveillance,FIC3,SOF
080405MAILL,,2025-06-14,inscription,FIC3,CA
230287FAIVR,2025-05-05,,surveillance,FIC3,CA
230287FAIVR,,2025-06-07,inscription,FIC1,SOF
110794ÉTIEN,2025-05-05,,surveillance,FIC3,LCL
110794ÉTIEN,,2025-06-10,inscription,FIC4,LCL
010697HEBER,2025-05-16,,surveillance,FIC3,LCL
010697HEBER,,2025-06-21,inscription,FIC2,SOF
230406MASSE,2025-05-10,,surveillance,FIC4,SOF
130298THOMA,2025-05-19,,surveillance,FIC1,CA
170987GRENI,2025-05-13,,surveillance,FIC3,CA
170987GRENI,,2025-06-15,inscription,FIC2,LCL
220765SANCH,2025-05-17,,surveillance,FIC4,CA
121088BLANC,2025-05-15,,surveillance,FIC3,SOF
121088BLANC,,2025-06-16,inscription,FIC3,SOF
280583MAHE,2025-05-20,,surveillance,FIC3,CA
271279LEMOI,2025-05-08,,surveillance,FIC1,SOF
140381PARIS,2025-05-09,,surveillance,FIC1,LCL
170101PICAR,2025-05-07,,surveillance,FIC1,CA
170101PICAR,,2025-06-11,inscription,FIC2,LCL
050187RAYNA,2025-05-06,,surveillance,FIC3,LCL
050187RAYNA,,2025-06-11,inscription,FIC2,CA
200178SANCH,2025-05-11,,surveillance,FIC4,SOF
041172VIDAL,2025-05-09,,surveillance,FIC3,LCL
090186PERRI,2025-05-08,,surveillance,FIC4,LCL
090186PERRI,,2025-06-08,inscription,FIC2,CA
100865GUYOT,2025-05-11,,surveillance,FIC4,LCL
101205COLLE,2025-05-17,,surveillance,FIC3,CA
101205COLLE,,2025-06-23,inscription,FIC2,CA
311291CLERC,2025-05-13,,surveillance,FIC4,SOF
311291CLERC,,2025-06-18,inscription,FIC3,CA
200371PETIT,2025-05-10,,surveillance,FIC4,LCL
200371PETIT,,2025-06-11,inscription,FIC1,LCL
280671DA SI,2025-05-20,,surveillance,FIC4,SOF
220566HARDY,2025-05-18,,surveillance,FIC3,CA
220566HARDY,,2025-06-22,inscription,FIC3,SOF
151106TOUSS,2025-05-17,,surveillance,FIC4,SOF
151106TOUSS,,2025-06-20,inscription,FIC1,LCL
290494MALLE,2025-05-09,,surveillance,FIC4,LCL
290494MALLE,,2025-06-13,inscription,FIC4,CA
260288LEBRE,2025-05-17,,surveillance,FIC2,CA
110590CAMUS,2025-05-11,,surveillance,FIC4,LCL
110590CAMUS,,2025-06-11,inscription,FIC3,LCL
140586CHAUV,2025-05-18,,surveillance,FIC2,SOF
140586CHAUV,,2025-06-24,inscription,FIC4,CA
240498LEGEN,2025-05-15,,surveillance,FIC2,CA
080404BÈGUE,2025-05-13,,surveillance,FIC1,SOF
080404BÈGUE,,2025-06-15,inscription,FIC2,SOF
210672MOREA,2025-05-08,,surveillance,FIC3,LCL
051287LAGAR,2025-05-19,,surveillance,FIC4,CA
051287LAGAR,,2025-06-21,inscription,FIC4,LCL
291006OLLIV,2025-05-07,,surveillance,FIC4,LCL
291006OLLIV,,2025-06-07,inscription,FIC3,LCL
061079REYNA,2025-05-12,,surveillance,FIC2,LCL
061079REYNA,,2025-06-15,inscription,FIC1,LCL
080882DUMON,2025-05-18,,surveillance,FIC3,CA
080882DUMON,,2025-06-19,inscription,FIC3,LCL
170803MOREN,2025-05-16,,surveillance,FIC3,SOF
170803MOREN,,2025-06-22,inscription,FIC2,SOF
151085COUTU,2025-05-10,,surveillance,FIC4,SOF
241205MARIO,2025-05-08,,surveillance,FIC4,LCL
241205MARIO,,2025-06-09,inscription,FIC2,SOF
281091SAUVA,2025-05-11,,surveillance,FIC1,SOF
030869CARLI,2025-05-11,,surveillance,FIC3,CA
030869CARLI,,2025-06-13,inscription,FIC4,SOF
221000MARY,2025-05-12,,surveillance,FIC4,LCL
180898COSTE,2025-05-13,,surveillance,FIC3,SOF
180898COSTE,,2025-06-14,inscription,FIC3,CA
150390LUCAS,2025-05-07,,surveillance,FIC2,CA
280405WEISS,2025-05-07,,surveillance,FIC3,CA
260300BESNA,2025-05-11,,surveillance,FIC1,LCL
260300BESNA,,2025-06-14,inscription,FIC2,CA
310593MAURI,2025-05-09,,surveillance,FIC1,SOF
310593MAURI,,2025-06-13,inscription,FIC4,SOF
061289FAURE,2025-05-09,,surveillance,FIC4,SOF
150407BESNA,2025-05-11,,surveillance,FIC1,CA
150407BESNA,,2025-06-11,inscription,FIC4,SOF
230383FOUQU,2025-05-11,,surveillance,FIC2,CA
230383FOUQU,,2025-06-11,inscription,FIC2,LCL
170903TECHE,2025-05-12,,surveillance,FIC4,SOF
130468GUILL,2025-05-12,,surveillance,FIC1,SOF
181096ÉTIEN,2025-05-07,,surveillance,FIC2,SOF
090879LEGRA,2025-05-11,,surveillance,FIC2,SOF
190605HOARE,2025-05-05,,surveillance,FIC4,LCL
190605HOARE,,2025-06-11,inscription,FIC2,CA
201195LEBRU,2025-05-09,,surveillance,FIC1,SOF
090880COUTU,2025-05-16,,surveillance,FIC4,CA
090880COUTU,,2025-06-19,inscription,FIC4,LCL
070790RENAR,2025-05-15,,surveillance,FIC2,SOF
030477RUIZ,2025-05-20,,surveillance,FIC4,LCL
080780HENRY,2025-05-16,,surveillance,FIC3,CA
120394MARCH,2025-05-07,,surveillance,FIC3,SOF
