id_client,date_envoi_surveillance,date_envoi_inscription,type_courrier,fic_type,origine_agence
281202LAINE,2025-04-29,,surveillance,FIC3,LCL
070771FOUQU,2025-04-23,,surveillance,FIC3,LCL
311080ANDRE,2025-04-29,,surveillance,FIC1,LCL
150387PERRI,2025-04-28,,surveillance,FIC3,SOF
150387PERRI,,2025-05-30,inscription,FIC4,CA
061187NOËL,2025-05-01,,surveillance,FIC1,LCL
061187NOËL,,2025-06-01,inscription,FIC2,LCL
171167NORMA,2025-04-28,,surveillance,FIC3,CA
090488SAMSO,2025-04-25,,surveillance,FIC1,SOF
121088MAHE,2025-04-26,,surveillance,FIC2,CA
121088MAHE,,2025-06-01,inscription,FIC4,CA
140693GIRAU,2025-04-25,,surveillance,FIC1,CA
140693GIRAU,,2025-05-30,inscription,FIC3,LCL
220704SCHMI,2025-05-01,,surveillance,FIC1,LCL
250690BECKE,2025-04-21,,surveillance,FIC2,CA
250690BECKE,,2025-05-23,inscription,FIC1,CA
251079ROSSI,2025-04-22,,surveillance,FIC1,SOF
030184GUIBE,2025-04-25,,surveillance,FIC3,CA
240703DUPUY,2025-04-18,,surveillance,FIC1,CA
240703DUPUY,,2025-05-24,inscription,FIC1,LCL
040597FAIVR,2025-04-24,,surveillance,FIC2,SOF
040597FAIVR,,2025-05-30,inscription,FIC2,CA
020885NICOL,2025-04-21,,surveillance,FIC1,SOF
020885NICOL,,2025-05-26,inscription,FIC4,SOF
040394RAYNA,2025-04-25,,surveillance,FIC4,CA
040394RAYNA,,2025-05-31,inscription,FIC4,SOF
110399LAMY,2025-04-17,,surveillance,FIC2,LCL
110399LAMY,,2025-05-23,inscription,FIC1,SOF
160181THIER,2025-04-18,,surveillance,FIC4,CA
160181THIER,,2025-05-19,inscription,FIC2,SOF
100689BIGOT,2025-04-29,,surveillance,FIC4,LCL
100689BIGOT,,2025-06-03,inscription,FIC4,CA
230798GOMEZ,2025-04-18,,surveillance,FIC4,LCL
230798GOMEZ,,2025-05-22,inscription,FIC2,SOF
301275BLANC,2025-05-01,,surveillance,FIC2,SOF
301275BLANC,,2025-06-05,inscription,FIC2,CA
110484LEDUC,2025-04-28,,surveillance,FIC4,SOF
300475GOMEZ,2025-05-01,,surveillance,FIC1,SOF
300475GOMEZ,,2025-06-01,inscription,FIC2,CA
171089BOULA,2025-05-01,,surveillance,FIC2,LCL
171089BOULA,,2025-06-03,inscription,FIC3,CA
100785MARCH,2025-04-17,,surveillance,FIC3,CA
100785MARCH,,2025-05-20,inscription,FIC1,CA
211199MARCH,2025-04-16,,surveillance,FIC2,SOF
070482GOSSE,2025-04-21,,surveillance,FIC2,CA
160876COULO,2025-04-21,,surveillance,FIC2,LCL
160876COULO,,2025-05-26,inscription,FIC4,CA
270190VALLE,2025-04-23,,surveillance,FIC2,LCL
231091BAUDR,2025-04-25,,surveillance,FIC1,SOF
030891FERNA,2025-04-22,,surveillance,FIC4,SOF
190865NICOL,2025-04-24,,surveillance,FIC3,SOF
190865NICOL,,2025-05-25,inscription,FIC2,LCL
131199VASSE,2025-04-27,,surveillance,FIC3,LCL
131199VASSE,,2025-06-02,inscription,FIC2,LCL
060602FOUCH,2025-04-18,,surveillance,FIC1,SOF
200484MARIN,2025-05-01,,surveillance,FIC2,CA
280488ROGER,2025-04-17,,surveillance,FIC3,LCL
271266TRAOR,2025-04-27,,surveillance,FIC3,CA
271266TRAOR,,2025-06-02,inscription,FIC4,CA
120581JACQU,2025-04-25,,surveillance,FIC1,CA
120581JACQU,,2025-05-31,inscription,FIC4,CA
111106MEYER,2025-04-25,,surveillance,FIC2,LCL
111106MEYER,,2025-05-30,inscription,FIC2,SOF
210699LOPES,2025-05-01,,surveillance,FIC3,CA
150467GIRAU,2025-04-30,,surveillance,FIC3,SOF
161271DESCH,2025-04-28,,surveillance,FIC1,CA
180483PERON,2025-04-28,,surveillance,FIC3,SOF
180483PERON,,2025-06-01,inscription,FIC3,CA
090202HUET,2025-04-25,,surveillance,FIC2,SOF
090202HUET,,2025-05-30,inscription,FIC4,LCL
120771RENAU,2025-04-20,,surveillance,FIC1,LCL
120771RENAU,,2025-05-24,inscription,FIC1,LCL
240179HUET,2025-04-24,,surveillance,FIC3,LCL
240179HUET,,2025-05-28,inscription,FIC1,SOF
041087BOUTI,2025-04-26,,surveillance,FIC1,LCL
050272DESCH,2025-05-01,,surveillance,FIC4,LCL
081264BOUSQ,2025-04-17,,surveillance,FIC2,SOF
290579LEROU,2025-04-27,,surveillance,FIC2,CA
200401NEVEU,2025-04-30,,surveillance,FIC2,SOF
281281VALLE,2025-04-16,,surveillance,FIC3,CA
130971GAUTH,2025-04-17,,surveillance,FIC2,SOF
230784LAGAR,2025-04-20,,surveillance,FIC2,SOF
290982GUIBE,2025-04-22,,surveillance,FIC3,CA
290982GUIBE,,2025-05-25,inscription,FIC2,LCL
090670BESNA,2025-04-28,,surveillance,FIC3,SOF
090670BESNA,,2025-06-01,inscription,FIC4,CA
010583DE OL,2025-04-30,,surveillance,FIC2,LCL
090579RÉMY,2025-04-22,,surveillance,FIC1,LCL
090579RÉMY,,2025-05-29,inscription,FIC2,LCL
041281COUSI,2025-04-19,,surveillance,FIC4,LCL
041281COUSI,,2025-05-20,inscription,FIC2,CA
030780BONNE,2025-04-16,,surveillance,FIC2,SOF
030780BONNE,,2025-05-20,inscription,FIC1,SOF
231092DUPUY,2025-05-01,,surveillance,FIC2,CA
050884DOS S,2025-04-18,,surveillance,FIC4,SOF
271099MOREN,2025-04-30,,surveillance,FIC3,CA
271099MOREN,,2025-06-01,inscription,FIC4,SOF
111283MEUNI,2025-04-25,,surveillance,FIC4,SOF
241278GUÉRI,2025-05-01,,surveillance,FIC3,LCL
240785RAMOS,2025-04-22,,surveillance,FIC4,LCL
240785RAMOS,,2025-05-25,inscription,FIC1,LCL
220484TOUSS,2025-04-20,,surveillance,FIC2,LCL
180589LEROU,2025-04-18,,surveillance,FIC1,LCL
180589LEROU,,2025-05-23,inscription,FIC2,SOF
060591GILLE,2025-04-17,,surveillance,FIC4,CA
110405SCHMI,2025-04-19,,surveillance,FIC1,CA
110405SCHMI,,2025-05-24,inscription,FIC1,SOF
171281GAUTH,2025-04-19,,surveillance,FIC4,SOF
191088MICHA,2025-04-25,,surveillance,FIC4,CA
050706PELTI,2025-04-16,,surveillance,FIC2,CA
251181GUILL,2025-04-22,,surveillance,FIC1,CA
251181GUILL,,2025-05-29,inscription,FIC2,CA
070166TECHE,2025-04-17,,surveillance,FIC4,CA
090579BARRE,2025-04-29,,surveillance,FIC3,SOF
090579BARRE,,2025-06-03,inscription,FIC3,LCL
201098VERDI,2025-04-24,,surveillance,FIC3,CA
201098VERDI,,2025-05-29,inscription,FIC4,SOF
010273SAUVA,2025-04-22,,surveillance,FIC2,CA
120700ANDRE,2025-04-28,,surveillance,FIC4,LCL
120700ANDRE,,2025-06-03,inscription,FIC2,CA
160102BERTR,2025-04-29,,surveillance,FIC1,LCL
160102BERTR,,2025-06-02,inscription,FIC4,CA
281199LELIÈ,2025-04-18,,surveillance,FIC1,SOF
191067JOUBE,2025-04-25,,surveillance,FIC4,CA
191067JOUBE,,2025-05-30,inscription,FIC2,SOF
060594SALMO,2025-04-30,,surveillance,FIC3,SOF
070505WEBER,2025-04-24,,surveillance,FIC4,LCL
181000LOPES,2025-04-21,,surveillance,FIC3,LCL
181000LOPES,,2025-05-22,inscription,FIC1,SOF
220773HOARA,2025-04-24,,surveillance,FIC2,SOF
220773HOARA,,2025-05-28,inscription,FIC3,LCL
290488BRUNE,2025-04-27,,surveillance,FIC4,SOF
290488BRUNE,,2025-05-29,inscription,FIC1,SOF
040572MARIE,2025-04-26,,surveillance,FIC1,LCL
040195COLIN,2025-04-18,,surveillance,FIC3,CA
200194GIMEN,2025-04-27,,surveillance,FIC2,LCL
170699GILLE,2025-04-29,,surveillance,FIC4,LCL
100668MEYER,2025-04-26,,surveillance,FIC3,CA
150575FISCH,2025-04-26,,surveillance,FIC3,SOF
150575FISCH,,2025-06-01,inscription,FIC4,CA
040495HUBER,2025-04-26,,surveillance,FIC4,SOF
020286REGNI,2025-04-20,,surveillance,FIC3,SOF
170306POULA,2025-04-16,,surveillance,FIC1,LCL
131181LEDUC,2025-04-24,,surveillance,FIC3,CA
270898PERRI,2025-04-27,,surveillance,FIC1,LCL
080371BARTH,2025-04-28,,surveillance,FIC4,SOF
030694LESAG,2025-04-24,,surveillance,FIC2,SOF
190803IMBER,2025-04-25,,surveillance,FIC2,CA
190803IMBER,,2025-05-29,inscription,FIC4,CA
010381FISCH,2025-04-24,,surveillance,FIC1,SOF
030987GÉRAR,2025-05-01,,surveillance,FIC3,CA
030987GÉRAR,,2025-06-02,inscription,FIC3,LCL
150107MALLE,2025-04-27,,surveillance,FIC1,CA
150107MALLE,,2025-06-03,inscription,FIC3,CA
290372CHARL,2025-04-25,,surveillance,FIC1,SOF
290372CHARL,,2025-05-29,inscription,FIC4,SOF
280195MERCI,2025-04-28,,surveillance,FIC3,CA
250993VASSE,2025-04-30,,surveillance,FIC4,SOF
250993VASSE,,2025-06-03,inscription,FIC1,CA
200677MENDÈ,2025-04-20,,surveillance,FIC2,LCL
121074NAVAR,2025-04-25,,surveillance,FIC2,SOF
121074NAVAR,,2025-05-26,inscription,FIC3,SOF
090977LEROU,2025-04-18,,surveillance,FIC2,CA
061167GIRAR,2025-04-28,,surveillance,FIC4,CA
160387GROND,2025-04-16,,surveillance,FIC4,SOF
161180LESAG,2025-04-21,,surveillance,FIC1,LCL
161180LESAG,,2025-05-25,inscription,FIC2,CA
120997LEGRA,2025-04-16,,surveillance,FIC2,SOF
261280GILLE,2025-04-19,,surveillance,FIC1,CA
261280GILLE,,2025-05-20,inscription,FIC3,CA
220384BOUCH,2025-04-23,,surveillance,FIC2,SOF
260796BRUNE,2025-04-28,,surveillance,FIC1,CA
020183BARBI,2025-04-21,,surveillance,FIC2,SOF
020183BARBI,,2025-05-26,inscription,FIC3,LCL
090699LÉGER,2025-04-25,,surveillance,FIC4,CA
090699LÉGER,,2025-05-30,inscription,FIC4,CA
170366JACQU,2025-04-28,,surveillance,FIC1,SOF
170366JACQU,,2025-06-04,inscription,FIC3,CA
011075COLAS,2025-04-18,,surveillance,FIC1,CA
101082COSTE,2025-04-22,,surveillance,FIC2,SOF
101082COSTE,,2025-05-23,inscription,FIC3,SOF
301298RIVIÈ,2025-04-24,,surveillance,FIC4,LCL
301298RIVIÈ,,2025-05-28,inscription,FIC2,CA
010999MARTY,2025-04-21,,surveillance,FIC1,SOF
010999MARTY,,2025-05-23,inscription,FIC4,LCL
280193RIVIÈ,2025-04-19,,surveillance,FIC1,SOF
280193RIVIÈ,,2025-05-23,inscription,FIC3,SOF
120402RAMOS,2025-04-19,,surveillance,FIC1,CA
161287ROSSI,2025-04-18,,surveillance,FIC3,LCL
161287ROSSI,,2025-05-22,inscription,FIC1,CA
150989ALLAI,2025-04-25,,surveillance,FIC3,LCL
120170REYNA,2025-04-18,,surveillance,FIC3,CA
120170REYNA,,2025-05-24,inscription,FIC4,CA
140889HUET,2025-04-27,,surveillance,FIC4,LCL
241290BONNE,2025-04-19,,surveillance,FIC2,CA
060287GOSSE,2025-04-26,,surveillance,FIC4,SOF
060287GOSSE,,2025-05-28,inscription,FIC3,SOF
270589SAMSO,2025-05-01,,surveillance,FIC1,LCL
300181CARON,2025-04-30,,surveillance,FIC1,CA
100803JOLY,2025-04-25,,surveillance,FIC1,SOF
100803JOLY,,2025-05-27,inscription,FIC4,SOF
090969TRAOR,2025-04-25,,surveillance,FIC1,CA
090969TRAOR,,2025-05-28,inscription,FIC4,CA
290187MERCI,2025-04-30,,surveillance,FIC1,CA
290187MERCI,,2025-06-04,inscription,FIC3,SOF
260566REYNA,2025-04-16,,surveillance,FIC1,SOF
070577GONCA,2025-04-25,,surveillance,FIC1,LCL
120973MERLE,2025-04-28,,surveillance,FIC1,LCL
090474LELEU,2025-04-22,,surveillance,FIC4,LCL
280273COLIN,2025-04-19,,surveillance,FIC4,SOF
110479HOARA,2025-04-23,,surveillance,FIC1,SOF
110479HOARA,,2025-05-24,inscription,FIC4,CA
280187LUCAS,2025-04-23,,surveillance,FIC4,LCL
221093ALEXA,2025-04-19,,surveillance,FIC2,SOF
041200ROBIN,2025-05-01,,surveillance,FIC1,SOF
291080GILLE,2025-04-22,,surveillance,FIC4,SOF
291080GILLE,,2025-05-23,inscription,FIC1,SOF
231280SALMO,2025-04-18,,surveillance,FIC3,LCL
231280SALMO,,2025-05-20,inscription,FIC2,CA
270794PIERR,2025-04-28,,surveillance,FIC3,SOF
290891BRUN,2025-05-01,,surveillance,FIC2,LCL
210779COLLE,2025-04-19,,surveillance,FIC1,LCL
171082TANGU,2025-04-20,,surveillance,FIC2,SOF
171082TANGU,,2025-05-22,inscription,FIC4,SOF
180300MICHE,2025-04-18,,surveillance,FIC1,SOF
250280RENAR,2025-04-24,,surveillance,FIC1,SOF
010199BOUSQ,2025-04-27,,surveillance,FIC2,CA
090386BODIN,2025-04-22,,surveillance,FIC4,SOF
201086LEFEB,2025-04-18,,surveillance,FIC2,LCL
201086LEFEB,,2025-05-21,inscription,FIC4,SOF
280391ROBER,2025-04-27,,surveillance,FIC1,LCL
240377MOULI,2025-04-19,,surveillance,FIC2,CA
240377MOULI,,2025-05-23,inscription,FIC2,LCL
180767COSTE,2025-04-17,,surveillance,FIC3,CA
220866BOULA,2025-04-29,,surveillance,FIC2,SOF
210881RODRI,2025-04-29,,surveillance,FIC3,LCL
290186IMBER,2025-04-25,,surveillance,FIC3,CA
290186IMBER,,2025-05-31,inscription,FIC1,CA
300690COULO,2025-05-01,,surveillance,FIC4,SOF
221067LÉVÊQ,2025-04-18,,surveillance,FIC4,CA
271070HOARA,2025-04-24,,surveillance,FIC1,SOF
271070HOARA,,2025-05-29,inscription,FIC4,LCL
070899MENDÈ,2025-04-23,,surveillance,FIC4,LCL
070899MENDÈ,,2025-05-30,inscription,FIC3,LCL
031098BESSO,2025-04-22,,surveillance,FIC2,SOF
260684BERGE,2025-04-22,,surveillance,FIC1,LCL
260684BERGE,,2025-05-26,inscription,FIC1,CA
170870GOSSE,2025-04-25,,surveillance,FIC2,LCL
051101MASSE,2025-04-23,,surveillance,FIC3,LCL
051101MASSE,,2025-05-28,inscription,FIC1,SOF
040402TORRE,2025-04-24,,surveillance,FIC1,SOF
181279CHAUV,2025-04-20,,surveillance,FIC1,LCL
181279CHAUV,,2025-05-23,inscription,FIC4,CA
230765GAY,2025-04-27,,surveillance,FIC1,LCL
230765GAY,,2025-05-31,inscription,FIC4,CA
140280SAUVA,2025-04-30,,surveillance,FIC3,SOF
160804FOURN,2025-04-26,,surveillance,FIC3,LCL
121099CHARR,2025-04-19,,surveillance,FIC3,CA
060868LESAG,2025-04-23,,surveillance,FIC3,CA
240877PRUVO,2025-04-26,,surveillance,FIC4,LCL
180993LÉVÊQ,2025-04-16,,surveillance,FIC2,CA
180993LÉVÊQ,,2025-05-19,inscription,FIC3,LCL
020307BODIN,2025-04-21,,surveillance,FIC3,LCL
020307BODIN,,2025-05-23,inscription,FIC1,CA
301270THIER,2025-04-22,,surveillance,FIC2,LCL
010780HARDY,2025-04-20,,surveillance,FIC3,SOF
010780HARDY,,2025-05-21,inscription,FIC1,CA
020895CARPE,2025-04-27,,surveillance,FIC4,LCL
240296BRUNE,2025-04-26,,surveillance,FIC4,LCL
240296BRUNE,,2025-05-31,inscription,FIC3,LCL
151078BRUNE,2025-04-23,,surveillance,FIC3,CA
151078BRUNE,,2025-05-26,inscription,FIC1,LCL
021174MATHI,2025-04-29,,surveillance,FIC1,CA
021174MATHI,,2025-06-02,inscription,FIC1,CA
080489PARIS,2025-04-27,,surveillance,FIC1,SOF
150582PAGES,2025-04-27,,surveillance,FIC1,LCL
100900LEMAI,2025-04-17,,surveillance,FIC4,CA
100900LEMAI,,2025-05-18,inscription,FIC1,LCL
210890DIAS,2025-04-30,,surveillance,FIC2,CA
071095PASCA,2025-04-29,,surveillance,FIC3,SOF
071095PASCA,,2025-06-02,inscription,FIC3,SOF
140294MERCI,2025-04-23,,surveillance,FIC1,LCL
140294MERCI,,2025-05-30,inscription,FIC2,SOF
020675DIALL,2025-04-16,,surveillance,FIC3,SOF
020675DIALL,,2025-05-23,inscription,FIC1,LCL
100887GAY,2025-04-17,,surveillance,FIC2,CA
100887GAY,,2025-05-24,inscription,FIC4,CA
070981GILLE,2025-04-20,,surveillance,FIC3,LCL
070981GILLE,,2025-05-27,inscription,FIC1,LCL
210903DELAU,2025-04-17,,surveillance,FIC1,LCL
070172ALVES,2025-05-01,,surveillance,FIC1,SOF
070172ALVES,,2025-06-06,inscription,FIC2,SOF
050779PAUL,2025-05-01,,surveillance,FIC2,LCL
050779PAUL,,2025-06-02,inscription,FIC3,CA
270392PICAR,2025-04-21,,surveillance,FIC1,CA
220674MARTI,2025-04-25,,surveillance,FIC2,SOF
220674MARTI,,2025-05-30,inscription,FIC2,SOF
281200SEGUI,2025-04-24,,surveillance,FIC4,CA
281200SEGUI,,2025-05-28,inscription,FIC1,SOF
270399BODIN,2025-04-21,,surveillance,FIC2,SOF
270399BODIN,,2025-05-22,inscription,FIC1,SOF
030883GROS,2025-04-22,,surveillance,FIC1,LCL
260479RAMOS,2025-04-23,,surveillance,FIC2,LCL
020475HOARE,2025-04-23,,surveillance,FIC4,SOF
060190VALLE,2025-04-29,,surveillance,FIC1,SOF
260103TEIXE,2025-04-16,,surveillance,FIC3,SOF
260103TEIXE,,2025-05-17,inscription,FIC2,SOF
030193PETIT,2025-04-26,,surveillance,FIC1,CA
030193PETIT,,2025-06-01,inscription,FIC4,LCL
160199BERTI,2025-04-16,,surveillance,FIC3,LCL
160199BERTI,,2025-05-18,inscription,FIC2,SOF
270295VINCE,2025-04-19,,surveillance,FIC4,SOF
050584ROBIN,2025-05-01,,surveillance,FIC4,SOF
270305ROBIN,2025-05-01,,surveillance,FIC2,LCL
270305ROBIN,,2025-06-01,inscription,FIC1,CA
170399GROS,2025-04-27,,surveillance,FIC1,LCL
170399GROS,,2025-05-30,inscription,FIC1,CA
091183JACQU,2025-04-16,,surveillance,FIC3,CA
090795DE OL,2025-04-25,,surveillance,FIC2,LCL
221165ROLLA,2025-04-28,,surveillance,FIC1,SOF
050979ROUSS,2025-04-22,,surveillance,FIC2,CA
130882BODIN,2025-04-21,,surveillance,FIC1,CA
201068BERTI,2025-04-25,,surveillance,FIC2,LCL
201068BERTI,,2025-05-28,inscription,FIC2,SOF
040702HOARE,2025-04-27,,surveillance,FIC1,LCL
260772GUIBE,2025-04-26,,surveillance,FIC1,LCL
110172LAINE,2025-04-18,,surveillance,FIC1,CA
231205RENAU,2025-04-20,,surveillance,FIC1,LCL
231205RENAU,,2025-05-27,inscription,FIC1,SOF
280403COLLE,2025-04-29,,surveillance,FIC3,LCL
280403COLLE,,2025-06-02,inscription,FIC4,LCL
071186BARRE,2025-04-20,,surveillance,FIC4,SOF
071186BARRE,,2025-05-27,inscription,FIC4,LCL
090668GODAR,2025-04-29,,surveillance,FIC3,SOF
191195TECHE,2025-04-26,,surveillance,FIC1,CA
191195TECHE,,2025-05-29,inscription,FIC3,LCL
230304CHARL,2025-04-18,,surveillance,FIC1,CA
090404ALLAI,2025-04-20,,surveillance,FIC3,CA
090404ALLAI,,2025-05-26,inscription,FIC1,CA
230586ROYER,2025-04-17,,surveillance,FIC3,CA
230586ROYER,,2025-05-19,inscription,FIC4,LCL
020187VALLE,2025-04-18,,surveillance,FIC3,CA
270386DUBOI,2025-04-27,,surveillance,FIC4,LCL
070690TEXIE,2025-04-18,,surveillance,FIC4,LCL
090272MOREL,2025-04-25,,surveillance,FIC1,LCL
090272MOREL,,2025-05-28,inscription,FIC3,SOF
151273BESNA,2025-04-23,,surveillance,FIC2,SOF
151273BESNA,,2025-05-28,inscription,FIC2,LCL
130282LAMY,2025-04-22,,surveillance,FIC3,SOF
130282LAMY,,2025-05-29,inscription,FIC1,LCL
281098DUBOI,2025-04-30,,surveillance,FIC1,CA
281098DUBOI,,2025-06-01,inscription,FIC1,CA
160286SCHMI,2025-04-21,,surveillance,FIC1,SOF
070404HUMBE,2025-04-19,,surveillance,FIC3,LCL
250592PAGES,2025-05-01,,surveillance,FIC4,CA
250592PAGES,,2025-06-04,inscription,FIC2,LCL
050405LOPES,2025-04-19,,surveillance,FIC1,CA
050405LOPES,,2025-05-20,inscription,FIC3,CA
090295GARNI,2025-04-24,,surveillance,FIC4,SOF
090295GARNI,,2025-05-27,inscription,FIC2,SOF
200984BODIN,2025-04-24,,surveillance,FIC1,LCL
210771GUILL,2025-04-28,,surveillance,FIC4,CA
201067MARTI,2025-04-17,,surveillance,FIC1,CA
300572LEDOU,2025-04-28,,surveillance,FIC1,LCL
090484LABBÉ,2025-04-16,,surveillance,FIC2,LCL
090484LABBÉ,,2025-05-20,inscription,FIC1,LCL
100869FERRE,2025-04-25,,surveillance,FIC3,CA
100869FERRE,,2025-05-31,inscription,FIC4,CA
260705GRENI,2025-04-18,,surveillance,FIC3,SOF
260705GRENI,,2025-05-25,inscription,FIC3,SOF
100777PAYET,2025-04-23,,surveillance,FIC2,CA
100777PAYET,,2025-05-25,inscription,FIC3,LCL
060473BOUSQ,2025-04-29,,surveillance,FIC3,SOF
060473BOUSQ,,2025-06-01,inscription,FIC3,SOF
131072MAURY,2025-04-21,,surveillance,FIC2,LCL
131072MAURY,,2025-05-28,inscription,FIC2,SOF
061276MASSE,2025-04-25,,surveillance,FIC1,CA
061276MASSE,,2025-05-28,inscription,FIC2,LCL
190572ALBER,2025-04-18,,surveillance,FIC2,LCL
190572ALBER,,2025-05-25,inscription,FIC4,CA
130605DOS S,2025-04-20,,surveillance,FIC3,CA
010599LEFEB,2025-04-29,,surveillance,FIC3,SOF
010599LEFEB,,2025-06-01,inscription,FIC4,SOF
060105HERNA,2025-04-27,,surveillance,FIC4,SOF
301264MENDÈ,2025-04-21,,surveillance,FIC1,CA
151197JOUBE,2025-04-20,,surveillance,FIC3,SOF
010674BESSO,2025-04-16,,surveillance,FIC2,LCL
010674BESSO,,2025-05-17,inscription,FIC2,SOF
170502REYNA,2025-04-17,,surveillance,FIC1,LCL
170301GUYOT,2025-04-18,,surveillance,FIC1,LCL
280301MASSO,2025-04-19,,surveillance,FIC2,SOF
280301MASSO,,2025-05-20,inscription,FIC1,LCL
260987JOSEP,2025-05-01,,surveillance,FIC1,CA
260987JOSEP,,2025-06-06,inscription,FIC2,LCL
260467TRAOR,2025-04-17,,surveillance,FIC3,SOF
160105AUBRY,2025-04-24,,surveillance,FIC4,SOF
210170FOURN,2025-04-17,,surveillance,FIC4,CA
081202COUTU,2025-04-24,,surveillance,FIC1,SOF
301172VASSE,2025-04-23,,surveillance,FIC2,LCL
301172VASSE,,2025-05-28,inscription,FIC2,LCL
020697FONTA,2025-04-24,,surveillance,FIC3,CA
020697FONTA,,2025-05-30,inscription,FIC1,CA
180483LE RO,2025-04-27,,surveillance,FIC4,CA
070698FERRA,2025-04-26,,surveillance,FIC4,CA
300500GIRAR,2025-04-25,,surveillance,FIC2,LCL
181190MARCH,2025-05-01,,surveillance,FIC3,LCL
