id_client,date_envoi_surveillance,date_envoi_inscription,type_courrier,fic_type,origine_agence
300467NOËL,,2025-06-08,inscription,FIC1,CA
190504COSTA,2025-05-02,,surveillance,FIC2,CA
190504COSTA,,2025-06-05,inscription,FIC1,LCL
070566LEJEU,2025-05-10,,surveillance,FIC2,SOF
300676SAUVA,2025-05-08,,surveillance,FIC4,CA
240302MILLE,2025-05-08,,surveillance,FIC4,SOF
240302MILLE,,2025-06-12,inscription,FIC2,LCL
110566HEBER,2025-04-30,,surveillance,FIC3,CA
110566HEBER,,2025-06-03,inscription,FIC4,SOF
171206BERNI,2025-05-09,,surveillance,FIC1,SOF
171206BERNI,,2025-06-13,inscription,FIC1,LCL
190706NOËL,2025-04-30,,surveillance,FIC2,SOF
190706NOËL,,2025-06-04,inscription,FIC4,SOF
200700BUISS,2025-05-14,,surveillance,FIC4,LCL
200700BUISS,,2025-06-19,inscription,FIC4,SOF
270375DE SO,2025-05-04,,surveillance,FIC4,SOF
270375DE SO,,2025-06-05,inscription,FIC4,SOF
050673DIAZ,2025-05-08,,surveillance,FIC4,LCL
180804HUMBE,2025-05-11,,surveillance,FIC4,CA
120270HEBER,2025-05-06,,surveillance,FIC3,LCL
120270HEBER,,2025-06-11,inscription,FIC3,SOF
090381TRAOR,2025-04-30,,surveillance,FIC4,LCL
090381TRAOR,,2025-06-04,inscription,FIC3,LCL
131177VINCE,2025-05-10,,surveillance,FIC2,CA
131177VINCE,,2025-06-16,inscription,FIC4,CA
040287VALEN,2025-05-08,,surveillance,FIC4,CA
091298FOUCH,2025-05-04,,surveillance,FIC2,SOF
010804LENOI,2025-04-30,,surveillance,FIC4,CA
010804LENOI,,2025-06-01,inscription,FIC2,SOF
281205LAGAR,2025-05-01,,surveillance,FIC4,CA
201297VALLE,2025-05-04,,surveillance,FIC1,LCL
201297VALLE,,2025-06-06,inscription,FIC1,LCL
170791HAMON,2025-05-08,,surveillance,FIC1,SOF
170791HAMON,,2025-06-14,inscription,FIC4,CA
190591HARDY,2025-05-03,,surveillance,FIC2,CA
230495MAILL,2025-05-09,,surveillance,FIC4,SOF
230495MAILL,,2025-06-10,inscription,FIC2,CA
120666PERRE,2025-05-15,,surveillance,FIC1,SOF
130302MARIO,2025-05-14,,surveillance,FIC1,LCL
270386BERGE,2025-05-14,,surveillance,FIC2,SOF
281296ROLLA,2025-05-10,,surveillance,FIC1,SOF
281296ROLLA,,2025-06-16,inscription,FIC4,LCL
201093ROUSS,2025-05-02,,surveillance,FIC4,SOF
201093ROUSS,,2025-06-02,inscription,FIC4,SOF
041273COSTA,2025-05-13,,surveillance,FIC2,SOF
041273COSTA,,2025-06-16,inscription,FIC1,CA
050582DANIE,2025-05-15,,surveillance,FIC4,SOF
050582DANIE,,2025-06-19,inscription,FIC2,LCL
081203BOURG,2025-05-09,,surveillance,FIC1,CA
081203BOURG,,2025-06-11,inscription,FIC4,CA
230565LEBON,2025-04-30,,surveillance,FIC4,LCL
230565LEBON,,2025-06-03,inscription,FIC1,CA
010797CLÉME,2025-05-12,,surveillance,FIC1,SOF
121275BRUN,2025-05-07,,surveillance,FIC3,LCL
180406TESSI,2025-05-01,,surveillance,FIC1,CA
180406TESSI,,2025-06-01,inscription,FIC2,LCL
271202BRUNE,2025-05-14,,surveillance,FIC1,SOF
271202BRUNE,,2025-06-19,inscription,FIC1,LCL
050578DUPON,2025-05-09,,surveillance,FIC4,SOF
050578DUPON,,2025-06-09,inscription,FIC2,CA
060169GROS,2025-05-07,,surveillance,FIC4,SOF
060169GROS,,2025-06-08,inscription,FIC2,CA
290367DELOR,2025-05-01,,surveillance,FIC1,LCL
290367DELOR,,2025-06-02,inscription,FIC2,CA
290670DUMAS,2025-05-11,,surveillance,FIC3,SOF
160889COLLE,2025-05-08,,surveillance,FIC4,CA
161097VALEN,2025-05-06,,surveillance,FIC4,CA
161097VALEN,,2025-06-11,inscription,FIC2,LCL
220465PHILI,2025-05-15,,surveillance,FIC2,CA
010473CHAUV,2025-05-01,,surveillance,FIC2,SOF
010473CHAUV,,2025-06-03,inscription,FIC3,LCL
171072BONNE,2025-05-15,,surveillance,FIC1,LCL
080889MENDÈ,2025-05-09,,surveillance,FIC4,CA
070780FOUCH,2025-05-15,,surveillance,FIC3,SOF
070780FOUCH,,2025-06-18,inscription,FIC2,SOF
170572LAMY,2025-05-07,,surveillance,FIC3,LCL
041197LEMAI,2025-05-12,,surveillance,FIC2,LCL
260382CARPE,2025-05-15,,surveillance,FIC2,CA
130371JACOB,2025-05-11,,surveillance,FIC4,LCL
130371JACOB,,2025-06-13,inscription,FIC4,SOF
031190COLIN,2025-05-06,,surveillance,FIC4,LCL
140905MARIE,2025-05-12,,surveillance,FIC1,SOF
240992HENRY,2025-05-08,,surveillance,FIC3,CA
240992HENRY,,2025-06-10,inscription,FIC1,LCL
080791DESCH,2025-05-14,,surveillance,FIC1,LCL
050273FAIVR,2025-05-01,,surveillance,FIC1,LCL
170166VOISI,2025-05-09,,surveillance,FIC1,CA
170166VOISI,,2025-06-09,inscription,FIC4,CA
050307PAYET,2025-05-07,,surveillance,FIC3,SOF
021204HAMEL,2025-05-02,,surveillance,FIC4,LCL
080887PEREZ,2025-05-13,,surveillance,FIC2,LCL
080887PEREZ,,2025-06-16,inscription,FIC1,LCL
181274BRUNE,2025-05-10,,surveillance,FIC2,LCL
181274BRUNE,,2025-06-14,inscription,FIC1,LCL
011288BONNI,2025-05-08,,surveillance,FIC1,SOF
011096MARY,2025-04-30,,surveillance,FIC3,CA
261093FERRA,2025-04-30,,surveillance,FIC1,LCL
261093FERRA,,2025-06-04,inscription,FIC1,SOF
160686PASCA,2025-05-04,,surveillance,FIC1,SOF
190281MORIN,2025-04-30,,surveillance,FIC4,LCL
190281MORIN,,2025-06-02,inscription,FIC3,LCL
250677DURAN,2025-05-06,,surveillance,FIC1,SOF
250677DURAN,,2025-06-07,inscription,FIC3,LCL
120994JOUBE,2025-05-14,,surveillance,FIC1,LCL
120994JOUBE,,2025-06-15,inscription,FIC2,SOF
140179BLOT,2025-05-15,,surveillance,FIC4,SOF
140179BLOT,,2025-06-15,inscription,FIC2,SOF
200468MASSE,2025-05-06,,surveillance,FIC1,LCL
200468MASSE,,2025-06-06,inscription,FIC1,SOF
220786COLIN,2025-04-30,,surveillance,FIC2,CA
050889GIRAU,2025-05-11,,surveillance,FIC3,LCL
050889GIRAU,,2025-06-13,inscription,FIC3,SOF
140672HOARE,2025-05-09,,surveillance,FIC2,LCL
060301POTTI,2025-05-10,,surveillance,FIC4,SOF
130805GIMEN,2025-05-11,,surveillance,FIC4,SOF
181102RENAR,2025-05-09,,surveillance,FIC3,LCL
181102RENAR,,2025-06-15,inscription,FIC2,LCL
060877BERNI,2025-05-09,,surveillance,FIC3,SOF
060877BERNI,,2025-06-15,inscription,FIC4,SOF
300868LOPES,2025-05-02,,surveillance,FIC3,SOF
271275DUPRÉ,2025-05-03,,surveillance,FIC4,SOF
131191MEYER,2025-04-30,,surveillance,FIC1,SOF
290194LECOM,2025-05-12,,surveillance,FIC4,CA
290194LECOM,,2025-06-12,inscription,FIC1,CA
140497RIBEI,2025-05-04,,surveillance,FIC1,SOF
140497RIBEI,,2025-06-09,inscription,FIC2,SOF
101096SCHNE,2025-05-15,,surveillance,FIC4,SOF
190171CARRE,2025-05-05,,surveillance,FIC2,CA
200600ROCHE,2025-05-02,,surveillance,FIC4,LCL
200600ROCHE,,2025-06-07,inscription,FIC2,CA
080303CARLI,2025-05-09,,surveillance,FIC3,SOF
080303CARLI,,2025-06-13,inscription,FIC4,CA
200290LETEL,2025-05-02,,surveillance,FIC1,SOF
280891BENOI,2025-05-06,,surveillance,FIC2,LCL
180866GUYON,2025-05-09,,surveillance,FIC3,SOF
180866GUYON,,2025-06-12,inscription,FIC1,SOF
140604SIMON,2025-05-10,,surveillance,FIC4,SOF
140604SIMON,,2025-06-16,inscription,FIC4,SOF
090285GRENI,2025-05-01,,surveillance,FIC1,SOF
090285GRENI,,2025-06-05,inscription,FIC1,CA
170787GROND,2025-05-11,,surveillance,FIC1,CA
210874BARON,2025-05-02,,surveillance,FIC4,LCL
300697LOMBA,2025-05-15,,surveillance,FIC2,LCL
151194PELLE,2025-05-09,,surveillance,FIC3,SOF
151194PELLE,,2025-06-10,inscription,FIC1,SOF
131095LEFEB,2025-05-08,,surveillance,FIC2,CA
160906FERNA,2025-05-14,,surveillance,FIC4,SOF
201196BLIN,2025-04-30,,surveillance,FIC1,CA
150370LAGAR,2025-05-01,,surveillance,FIC1,CA
150370LAGAR,,2025-06-04,inscription,FIC2,SOF
201105LEROY,2025-05-12,,surveillance,FIC4,CA
201105LEROY,,2025-06-16,inscription,FIC2,SOF
091092NAVAR,2025-04-30,,surveillance,FIC2,LCL
091092NAVAR,,2025-06-06,inscription,FIC2,SOF
091290THOMA,2025-05-02,,surveillance,FIC1,LCL
091290THOMA,,2025-06-02,inscription,FIC1,SOF
030785BARTH,2025-05-11,,surveillance,FIC1,CA
030785BARTH,,2025-06-16,inscription,FIC2,LCL
010903JEAN,2025-05-06,,surveillance,FIC2,LCL
210604ADAM,2025-05-10,,surveillance,FIC1,CA
210604ADAM,,2025-06-15,inscription,FIC3,LCL
210295PICAR,2025-05-11,,surveillance,FIC4,CA
210295PICAR,,2025-06-13,inscription,FIC4,SOF
271271LEFEB,2025-05-04,,surveillance,FIC3,CA
080377COLIN,2025-05-06,,surveillance,FIC3,CA
060769HENRY,2025-05-02,,surveillance,FIC4,CA
060769HENRY,,2025-06-08,inscription,FIC2,SOF
230588BRUNE,2025-05-06,,surveillance,FIC4,CA
230588BRUNE,,2025-06-07,inscription,FIC2,LCL
031193BERNA,2025-05-03,,surveillance,FIC4,SOF
131188PRUVO,2025-05-12,,surveillance,FIC3,SOF
140197RIOU,2025-05-12,,surveillance,FIC1,SOF
140765POTIE,2025-05-04,,surveillance,FIC3,SOF
140765POTIE,,2025-06-09,inscription,FIC4,LCL
240595MAILL,2025-04-30,,surveillance,FIC1,LCL
130874DIAS,2025-05-13,,surveillance,FIC4,LCL
130874DIAS,,2025-06-14,inscription,FIC2,LCL
150189PAGES,2025-05-06,,surveillance,FIC2,CA
301000BLANC,2025-05-15,,surveillance,FIC1,CA
301000BLANC,,2025-06-15,inscription,FIC4,LCL
150286CHARP,2025-05-07,,surveillance,FIC3,LCL
211195FERNA,2025-05-08,,surveillance,FIC1,SOF
140176PERRE,2025-05-11,,surveillance,FIC2,CA
140176PERRE,,2025-06-15,inscription,FIC1,LCL
110367HAMON,2025-05-01,,surveillance,FIC2,CA
110369TOUSS,2025-04-30,,surveillance,FIC1,LCL
040670FERRA,2025-05-09,,surveillance,FIC1,CA
040670FERRA,,2025-06-14,inscription,FIC1,SOF
251081BRUN,2025-05-01,,surveillance,FIC2,LCL
251081BRUN,,2025-06-04,inscription,FIC1,SOF
220670MARTI,2025-05-14,,surveillance,FIC1,SOF
220670MARTI,,2025-06-19,inscription,FIC3,SOF
310864LÉVY,2025-05-04,,surveillance,FIC4,SOF
030277GILLE,2025-05-11,,surveillance,FIC2,CA
130766PERRI,2025-05-06,,surveillance,FIC4,LCL
130766PERRI,,2025-06-12,inscription,FIC2,SOF
110269MEYER,2025-05-09,,surveillance,FIC3,SOF
110269MEYER,,2025-06-12,inscription,FIC4,LCL
260204MENAR,2025-05-08,,surveillance,FIC4,CA
260204MENAR,,2025-06-13,inscription,FIC1,CA
090671DIAZ,2025-05-01,,surveillance,FIC2,SOF
090671DIAZ,,2025-06-04,inscription,FIC1,SOF
270906GUILB,2025-05-01,,surveillance,FIC1,SOF
010192DELAH,2025-05-11,,surveillance,FIC1,LCL
010491MASSO,2025-04-30,,surveillance,FIC1,SOF
010491MASSO,,2025-06-05,inscription,FIC3,CA
110397GARNI,2025-05-07,,surveillance,FIC4,CA
110397GARNI,,2025-06-08,inscription,FIC1,LCL
141189DIAS,2025-05-15,,surveillance,FIC3,SOF
141189DIAS,,2025-06-16,inscription,FIC2,CA
290806BLIN,2025-04-30,,surveillance,FIC2,SOF
221087CHARR,2025-05-01,,surveillance,FIC2,SOF
170394JACOB,2025-05-14,,surveillance,FIC2,SOF
080996LOPES,2025-05-03,,surveillance,FIC2,SOF
140398FLEUR,2025-05-08,,surveillance,FIC1,CA
140398FLEUR,,2025-06-10,inscription,FIC2,CA
050582DELAN,2025-05-12,,surveillance,FIC1,LCL
050582DELAN,,2025-06-18,inscription,FIC3,CA
051096DELOR,2025-05-09,,surveillance,FIC3,LCL
051096DELOR,,2025-06-14,inscription,FIC2,CA
130293GÉRAR,2025-05-15,,surveillance,FIC1,SOF
130293GÉRAR,,2025-06-17,inscription,FIC4,SOF
200288LÉVY,2025-05-08,,surveillance,FIC1,LCL
060772TEIXE,2025-05-13,,surveillance,FIC2,LCL
170381FERRA,2025-05-12,,surveillance,FIC3,LCL
051073FLEUR,2025-05-07,,surveillance,FIC2,SOF
051073FLEUR,,2025-06-09,inscription,FIC4,LCL
280284ROGER,2025-05-14,,surveillance,FIC1,SOF
271067CHAUV,2025-05-03,,surveillance,FIC2,LCL
111275HERNA,2025-05-09,,surveillance,FIC4,LCL
250272WAGNE,2025-05-15,,surveillance,FIC2,LCL
250272WAGNE,,2025-06-16,inscription,FIC1,LCL
070582DUPUY,2025-05-02,,surveillance,FIC1,CA
070582DUPUY,,2025-06-04,inscription,FIC3,LCL
180386HAMON,2025-05-10,,surveillance,FIC2,SOF
030686WEBER,2025-05-03,,surveillance,FIC3,CA
030686WEBER,,2025-06-04,inscription,FIC4,LCL
161090BOUTI,2025-04-30,,surveillance,FIC2,SOF
270869TESSI,2025-05-05,,surveillance,FIC2,LCL
310505MAILL,2025-05-14,,surveillance,FIC1,SOF
160387NGUYE,2025-05-04,,surveillance,FIC4,CA
160387NGUYE,,2025-06-04,inscription,FIC2,LCL
130801JEAN,2025-05-05,,surveillance,FIC3,SOF
290406GUILL,2025-05-14,,surveillance,FIC4,SOF
090799BOYER,2025-05-06,,surveillance,FIC4,CA
161097COLLI,2025-05-13,,surveillance,FIC2,SOF
110491BOUVI,2025-05-11,,surveillance,FIC2,SOF
120482BONNE,2025-05-07,,surveillance,FIC1,CA
211088PASCA,2025-05-08,,surveillance,FIC2,SOF
200403PRÉVO,2025-05-11,,surveillance,FIC4,SOF
200403PRÉVO,,2025-06-13,inscription,FIC3,CA
270868CHRÉT,2025-05-09,,surveillance,FIC1,CA
241000LECLE,2025-05-15,,surveillance,FIC1,LCL
241000LECLE,,2025-06-15,inscription,FIC3,LCL
010400CHAUV,2025-05-10,,surveillance,FIC4,CA
241168MOREL,2025-05-07,,surveillance,FIC1,SOF
170201DELAU,2025-05-08,,surveillance,FIC3,SOF
170201DELAU,,2025-06-11,inscription,FIC1,CA
070906COURT,2025-05-05,,surveillance,FIC2,SOF
070906COURT,,2025-06-08,inscription,FIC3,CA
031196LEMON,2025-04-30,,surveillance,FIC2,CA
260965ROUSS,2025-05-11,,surveillance,FIC1,SOF
091286GOMES,2025-05-10,,surveillance,FIC1,LCL
190998CARRE,2025-05-15,,surveillance,FIC4,SOF
190998CARRE,,2025-06-16,inscription,FIC2,SOF
280403BARTH,2025-05-07,,surveillance,FIC1,CA
280403BARTH,,2025-06-13,inscription,FIC3,LCL
260401BLANC,2025-05-07,,surveillance,FIC4,CA
260401BLANC,,2025-06-08,inscription,FIC2,SOF
230602ROLLA,2025-05-03,,surveillance,FIC2,CA
230602ROLLA,,2025-06-06,inscription,FIC3,SOF
060173RENAU,2025-05-15,,surveillance,FIC3,CA
060173RENAU,,2025-06-20,inscription,FIC3,CA
111290DUPRÉ,2025-05-14,,surveillance,FIC2,CA
111290DUPRÉ,,2025-06-17,inscription,FIC4,SOF
080172MARIO,2025-05-09,,surveillance,FIC2,CA
080172MARIO,,2025-06-10,inscription,FIC4,SOF
220784HOARE,2025-05-04,,surveillance,FIC1,LCL
260587GIRAU,2025-05-07,,surveillance,FIC1,CA
190774MOREA,2025-05-15,,surveillance,FIC4,SOF
090868CARRE,2025-05-10,,surveillance,FIC4,LCL
090868CARRE,,2025-06-15,inscription,FIC1,LCL
120401MATHI,2025-05-14,,surveillance,FIC2,SOF
120401MATHI,,2025-06-16,inscription,FIC2,LCL
140674LAGAR,2025-05-10,,surveillance,FIC1,SOF
140674LAGAR,,2025-06-12,inscription,FIC2,SOF
101179LE RO,2025-05-08,,surveillance,FIC3,CA
101179LE RO,,2025-06-10,inscription,FIC2,SOF
150489LENOI,2025-05-07,,surveillance,FIC1,LCL
150489LENOI,,2025-06-09,inscription,FIC3,SOF
251188JEAN,2025-05-12,,surveillance,FIC1,SOF
251188JEAN,,2025-06-16,inscription,FIC4,LCL
290493VALLE,2025-05-11,,surveillance,FIC2,LCL
290493VALLE,,2025-06-12,inscription,FIC2,SOF
240969HOARE,2025-05-07,,surveillance,FIC1,CA
240969HOARE,,2025-06-13,inscription,FIC3,SOF
230575GOMES,2025-05-04,,surveillance,FIC4,SOF
230575GOMES,,2025-06-07,inscription,FIC3,LCL
260604MAHE,2025-05-12,,surveillance,FIC3,SOF
140681LABBÉ,2025-05-07,,surveillance,FIC1,CA
140681LABBÉ,,2025-06-07,inscription,FIC1,LCL
150766LEROY,2025-05-11,,surveillance,FIC4,CA
100874FERNA,2025-05-13,,surveillance,FIC3,SOF
191102BENOI,2025-05-06,,surveillance,FIC3,SOF
080269MULLE,2025-05-13,,surveillance,FIC2,CA
080269MULLE,,2025-06-18,inscription,FIC2,CA
311284LECLE,2025-05-09,,surveillance,FIC2,SOF
100665DIDIE,2025-05-13,,surveillance,FIC2,LCL
240781MARIN,2025-05-02,,surveillance,FIC2,SOF
240781MARIN,,2025-06-04,inscription,FIC1,SOF
280605THOMA,2025-05-13,,surveillance,FIC4,SOF
220868TANGU,2025-05-15,,surveillance,FIC3,CA
220868TANGU,,2025-06-15,inscription,FIC1,CA
140979CHAUV,2025-05-08,,surveillance,FIC2,LCL
140979CHAUV,,2025-06-14,inscription,FIC3,LCL
210392ROYER,2025-05-06,,surveillance,FIC4,CA
020870FABRE,2025-05-11,,surveillance,FIC4,SOF
020870FABRE,,2025-06-13,inscription,FIC4,LCL
040800GROND,2025-05-11,,surveillance,FIC1,CA
040800GROND,,2025-06-16,inscription,FIC3,LCL
210687MASSE,2025-05-08,,surveillance,FIC1,LCL
210687MASSE,,2025-06-09,inscription,FIC4,LCL
130881MILLE,2025-05-13,,surveillance,FIC3,LCL
131101PRÉVO,2025-05-11,,surveillance,FIC1,CA
050777FAURE,2025-05-08,,surveillance,FIC2,LCL
050777FAURE,,2025-06-11,inscription,FIC1,LCL
111282RODRI,2025-05-12,,surveillance,FIC4,LCL
111282RODRI,,2025-06-17,inscription,FIC1,SOF
060280TANGU,2025-05-15,,surveillance,FIC4,CA
060280TANGU,,2025-06-17,inscription,FIC4,LCL
170471FOUQU,2025-05-03,,surveillance,FIC4,CA
170471FOUQU,,2025-06-03,inscription,FIC2,SOF
070303RAYMO,2025-05-03,,surveillance,FIC2,LCL
170701LEBRE,2025-05-04,,surveillance,FIC4,LCL
170701LEBRE,,2025-06-07,inscription,FIC2,LCL
110991JACOB,2025-05-04,,surveillance,FIC3,CA
310577HERNA,2025-05-10,,surveillance,FIC3,CA
310577HERNA,,2025-06-13,inscription,FIC1,CA
020996PETIT,2025-05-10,,surveillance,FIC3,CA
240501ALLAI,2025-05-04,,surveillance,FIC1,LCL
240501ALLAI,,2025-06-09,inscription,FIC2,CA
170903LOPES,2025-04-30,,surveillance,FIC3,CA
280671TRAOR,2025-05-13,,surveillance,FIC3,LCL
280671TRAOR,,2025-06-18,inscription,FIC2,SOF
220504BUISS,2025-05-08,,surveillance,FIC3,LCL
250996MULLE,2025-05-09,,surveillance,FIC2,SOF
041193PEREZ,2025-05-02,,surveillance,FIC2,LCL
041193PEREZ,,2025-06-06,inscription,FIC2,SOF
170172OLIVI,2025-05-01,,surveillance,FIC3,SOF
180374HUMBE,2025-05-14,,surveillance,FIC1,LCL
140594DAVID,2025-04-30,,surveillance,FIC4,SOF
140594DAVID,,2025-05-31,inscription,FIC4,CA
081197RIVIÈ,2025-05-12,,surveillance,FIC3,SOF
140305MARTE,2025-05-10,,surveillance,FIC4,CA
140305MARTE,,2025-06-13,inscription,FIC2,CA
020567NGUYE,2025-05-11,,surveillance,FIC4,CA
020567NGUYE,,2025-06-17,inscription,FIC2,CA
230475GOMES,2025-05-03,,surveillance,FIC4,LCL
120192ALVES,2025-05-12,,surveillance,FIC4,CA
120192ALVES,,2025-06-17,inscription,FIC4,SOF
230181PARIS,2025-05-08,,surveillance,FIC1,SOF
230181PARIS,,2025-06-10,inscription,FIC3,CA
131090PRÉVO,2025-05-14,,surveillance,FIC1,CA
260401ROSSI,2025-05-11,,surveillance,FIC4,SOF
260401ROSSI,,2025-06-14,inscription,FIC1,SOF
141277ÉTIEN,2025-05-14,,surveillance,FIC3,SOF
141277ÉTIEN,,2025-06-16,inscription,FIC2,SOF
150781THOMA,2025-05-04,,surveillance,FIC2,LCL
150781THOMA,,2025-06-08,inscription,FIC1,LCL
280294JOURD,2025-05-10,,surveillance,FIC1,CA
280294JOURD,,2025-06-13,inscription,FIC3,CA
180603JOUBE,2025-05-05,,surveillance,FIC3,CA
210693BAUDR,2025-05-11,,surveillance,FIC4,SOF
