id_client,date_envoi_surveillance,date_envoi_inscription,type_courrier,fic_type,origine_agence
220101BRIAN,2025-04-19,,surveillance,FIC4,LCL
050890PETIT,2025-04-18,,surveillance,FIC3,LCL
050890PETIT,,2025-05-25,inscription,FIC1,CA
140765CHAUV,2025-04-23,,surveillance,FIC2,LCL
140765CHAUV,,2025-05-28,inscription,FIC3,LCL
200190BONNI,2025-04-24,,surveillance,FIC3,SOF
200190BONNI,,2025-05-25,inscription,FIC3,LCL
120365TORRE,2025-04-18,,surveillance,FIC1,CA
200602COHEN,2025-04-20,,surveillance,FIC3,LCL
061100PEREI,2025-04-30,,surveillance,FIC1,CA
090668MASSE,2025-04-26,,surveillance,FIC3,LCL
100400LAGAR,2025-04-22,,surveillance,FIC4,LCL
100400LAGAR,,2025-05-24,inscription,FIC3,LCL
080479LOUIS,2025-05-01,,surveillance,FIC4,CA
040501LANGL,2025-04-25,,surveillance,FIC4,CA
110884PERRI,2025-04-26,,surveillance,FIC2,SOF
110884PERRI,,2025-06-02,inscription,FIC2,LCL
300481BERGE,2025-04-20,,surveillance,FIC3,CA
021282LE GO,2025-04-21,,surveillance,FIC3,LCL
021282LE GO,,2025-05-24,inscription,FIC3,LCL
011272BRUNE,2025-04-23,,surveillance,FIC2,LCL
180465LEBON,2025-05-01,,surveillance,FIC1,LCL
240202THOMA,2025-04-30,,surveillance,FIC1,SOF
111201LAMBE,2025-04-21,,surveillance,FIC4,CA
100193REYNA,2025-05-02,,surveillance,FIC2,SOF
111278DA CO,2025-04-27,,surveillance,FIC3,CA
110979HOARE,2025-04-30,,surveillance,FIC2,SOF
110979HOARE,,2025-06-05,inscription,FIC4,SOF
281070PEREZ,2025-04-21,,surveillance,FIC2,CA
281070PEREZ,,2025-05-26,inscription,FIC3,CA
080766PELLE,2025-04-28,,surveillance,FIC2,SOF
210205DELAU,2025-04-22,,surveillance,FIC4,LCL
070391LAGAR,2025-04-28,,surveillance,FIC3,SOF
070391LAGAR,,2025-05-30,inscription,FIC2,SOF
010401GODAR,2025-04-28,,surveillance,FIC4,CA
010401GODAR,,2025-06-03,inscription,FIC4,SOF
181279BUISS,2025-04-18,,surveillance,FIC1,CA
181279BUISS,,2025-05-22,inscription,FIC4,LCL
080967LEMAÎ,2025-04-23,,surveillance,FIC1,SOF
150569PASCA,2025-05-01,,surveillance,FIC2,CA
081271LEGRA,2025-05-03,,surveillance,FIC4,LCL
060880DUVAL,2025-04-30,,surveillance,FIC1,SOF
210474HAMON,2025-05-02,,surveillance,FIC1,SOF
210474HAMON,,2025-06-02,inscription,FIC1,SOF
180188ALLAR,2025-05-02,,surveillance,FIC2,SOF
180188ALLAR,,2025-06-05,inscription,FIC3,LCL
270394LESAG,2025-04-30,,surveillance,FIC1,SOF
020964MERCI,2025-05-01,,surveillance,FIC2,SOF
020964MERCI,,2025-06-03,inscription,FIC2,SOF
280583BOULA,2025-05-03,,surveillance,FIC3,SOF
231195MAILL,2025-04-19,,surveillance,FIC4,LCL
151173ROUSS,2025-04-19,,surveillance,FIC1,LCL
151173ROUSS,,2025-05-23,inscription,FIC3,CA
291066PELLE,2025-04-27,,surveillance,FIC4,LCL
291066PELLE,,2025-05-31,inscription,FIC3,LCL
231273GRENI,2025-04-23,,surveillance,FIC4,CA
200266ROLLA,2025-04-30,,surveillance,FIC4,LCL
200266ROLLA,,2025-06-02,inscription,FIC1,LCL
260402LELEU,2025-04-22,,surveillance,FIC1,CA
260402LELEU,,2025-05-27,inscription,FIC1,SOF
141086GEORG,2025-04-28,,surveillance,FIC1,LCL
100499DIJOU,2025-04-19,,surveillance,FIC4,SOF
170786BAZIN,2025-04-30,,surveillance,FIC4,CA
010889VERDI,2025-04-21,,surveillance,FIC3,LCL
110877PRÉVO,2025-04-24,,surveillance,FIC4,LCL
110877PRÉVO,,2025-05-30,inscription,FIC2,LCL
130693CHEVA,2025-05-01,,surveillance,FIC3,LCL
190688MAILL,2025-04-21,,surveillance,FIC4,SOF
190688MAILL,,2025-05-22,inscription,FIC4,CA
240294BARTH,2025-04-25,,surveillance,FIC4,CA
220674LÉVÊQ,2025-04-27,,surveillance,FIC1,LCL
290305LENOI,2025-04-22,,surveillance,FIC3,LCL
290305LENOI,,2025-05-24,inscription,FIC2,CA
011284PAGES,2025-04-21,,surveillance,FIC2,LCL
291166DUVAL,2025-04-28,,surveillance,FIC1,LCL
291166DUVAL,,2025-06-01,inscription,FIC1,LCL
290776LOUIS,2025-04-21,,surveillance,FIC4,CA
010801ANTOI,2025-04-19,,surveillance,FIC1,LCL
010801ANTOI,,2025-05-22,inscription,FIC4,SOF
070681LOMBA,2025-04-20,,surveillance,FIC2,CA
080399SCHNE,2025-04-26,,surveillance,FIC4,LCL
080399SCHNE,,2025-06-02,inscription,FIC2,SOF
110602DUPUI,2025-04-24,,surveillance,FIC1,SOF
080773CHARR,2025-05-01,,surveillance,FIC2,CA
080773CHARR,,2025-06-06,inscription,FIC1,LCL
180199PETIT,2025-04-24,,surveillance,FIC1,CA
300566CHAUV,2025-05-03,,surveillance,FIC4,LCL
080492LEFOR,2025-04-30,,surveillance,FIC2,CA
080492LEFOR,,2025-05-31,inscription,FIC1,LCL
070688MORVA,2025-04-22,,surveillance,FIC1,SOF
070688MORVA,,2025-05-29,inscription,FIC1,LCL
040379POIRI,2025-04-29,,surveillance,FIC4,CA
040379POIRI,,2025-05-30,inscription,FIC4,LCL
310172LESAG,2025-04-19,,surveillance,FIC4,CA
310172LESAG,,2025-05-25,inscription,FIC2,SOF
240566RAYMO,2025-04-23,,surveillance,FIC3,CA
240566RAYMO,,2025-05-25,inscription,FIC1,LCL
130666BOURG,2025-05-01,,surveillance,FIC3,SOF
130666BOURG,,2025-06-01,inscription,FIC3,LCL
100970HOARE,2025-04-21,,surveillance,FIC2,SOF
100970HOARE,,2025-05-22,inscription,FIC1,LCL
310169LÉVÊQ,2025-05-01,,surveillance,FIC3,SOF
310169LÉVÊQ,,2025-06-05,inscription,FIC4,CA
230677MONNI,2025-04-20,,surveillance,FIC2,LCL
230677MONNI,,2025-05-27,inscription,FIC3,LCL
180581WEISS,2025-04-25,,surveillance,FIC3,CA
020879PRUVO,2025-05-01,,surveillance,FIC1,LCL
020879PRUVO,,2025-06-04,inscription,FIC1,SOF
240294BAUDR,2025-04-22,,surveillance,FIC2,LCL
240294BAUDR,,2025-05-25,inscription,FIC1,CA
120600PASQU,2025-05-02,,surveillance,FIC3,CA
120600PASQU,,2025-06-04,inscription,FIC3,LCL
050192PERRI,2025-04-18,,surveillance,FIC3,CA
050192PERRI,,2025-05-24,inscription,FIC3,CA
230788ROUSS,2025-04-23,,surveillance,FIC2,SOF
230788ROUSS,,2025-05-29,inscription,FIC3,CA
230268BOULA,2025-04-26,,surveillance,FIC1,LCL
180172FRANÇ,2025-04-20,,surveillance,FIC2,LCL
180172FRANÇ,,2025-05-23,inscription,FIC2,LCL
110289HEBER,2025-04-19,,surveillance,FIC2,SOF
110289HEBER,,2025-05-23,inscription,FIC2,LCL
220276BOUCH,2025-04-19,,surveillance,FIC1,SOF
210869GAUTH,2025-04-22,,surveillance,FIC3,SOF
210869GAUTH,,2025-05-27,inscription,FIC1,CA
190586MUNOZ,2025-04-24,,surveillance,FIC1,CA
190586MUNOZ,,2025-05-28,inscription,FIC3,LCL
270397VERDI,2025-04-24,,surveillance,FIC2,LCL
310866HUMBE,2025-05-02,,surveillance,FIC2,CA
140503LEMAI,2025-04-19,,surveillance,FIC2,CA
010197MATHI,2025-04-25,,surveillance,FIC3,LCL
160604DESCA,2025-05-03,,surveillance,FIC2,LCL
090892FAURE,2025-04-23,,surveillance,FIC1,CA
090892FAURE,,2025-05-28,inscription,FIC4,LCL
190680BUISS,2025-04-18,,surveillance,FIC3,LCL
190680BUISS,,2025-05-24,inscription,FIC2,LCL
151079LE GA,2025-04-25,,surveillance,FIC4,LCL
151079LE GA,,2025-05-29,inscription,FIC2,LCL
120177GOSSE,2025-04-23,,surveillance,FIC4,CA
120177GOSSE,,2025-05-30,inscription,FIC2,LCL
051070GILLE,2025-04-24,,surveillance,FIC1,LCL
160180PAYET,2025-05-02,,surveillance,FIC3,SOF
100790DUPUI,2025-04-29,,surveillance,FIC2,CA
100790DUPUI,,2025-06-01,inscription,FIC4,SOF
290395LEGRO,2025-04-18,,surveillance,FIC2,CA
041086RAMOS,2025-04-29,,surveillance,FIC4,SOF
051294MAILL,2025-04-19,,surveillance,FIC3,SOF
231100HARDY,2025-04-18,,surveillance,FIC2,CA
231100HARDY,,2025-05-25,inscription,FIC4,SOF
020291GUILL,2025-04-27,,surveillance,FIC4,CA
020291GUILL,,2025-05-28,inscription,FIC3,LCL
040599BOUSQ,2025-04-22,,surveillance,FIC1,SOF
211078OLLIV,2025-04-26,,surveillance,FIC2,SOF
021294GÉRAR,2025-04-26,,surveillance,FIC3,CA
021294GÉRAR,,2025-05-28,inscription,FIC3,SOF
281074LEBRU,2025-04-29,,surveillance,FIC4,CA
281074LEBRU,,2025-06-02,inscription,FIC1,LCL
051199LANGL,2025-04-24,,surveillance,FIC4,SOF
260395ROCHE,2025-04-30,,surveillance,FIC1,CA
190596DANIE,2025-04-26,,surveillance,FIC2,CA
190596DANIE,,2025-05-29,inscription,FIC2,CA
270704NICOL,2025-04-22,,surveillance,FIC2,LCL
100673FOUQU,2025-05-02,,surveillance,FIC3,CA
100673FOUQU,,2025-06-06,inscription,FIC2,CA
150173LAPOR,2025-05-03,,surveillance,FIC2,CA
240166COURT,2025-04-21,,surveillance,FIC3,CA
240166COURT,,2025-05-25,inscription,FIC4,CA
100196FERRA,2025-04-18,,surveillance,FIC1,SOF
100196FERRA,,2025-05-25,inscription,FIC3,LCL
260998FERRA,2025-04-19,,surveillance,FIC2,SOF
190391WEBER,2025-05-02,,surveillance,FIC4,LCL
300902GILBE,2025-04-22,,surveillance,FIC3,SOF
110180GONCA,2025-04-18,,surveillance,FIC2,LCL
080185DIALL,2025-04-22,,surveillance,FIC1,SOF
080185DIALL,,2025-05-27,inscription,FIC1,CA
130766ROGER,2025-04-28,,surveillance,FIC3,SOF
130766ROGER,,2025-06-03,inscription,FIC4,SOF
300906LEBLA,2025-04-30,,surveillance,FIC2,CA
200797BARON,2025-04-18,,surveillance,FIC2,SOF
170368VINCE,2025-04-24,,surveillance,FIC2,CA
040104BENAR,2025-04-18,,surveillance,FIC4,SOF
080373LABBÉ,2025-04-20,,surveillance,FIC3,SOF
100194MARTI,2025-04-18,,surveillance,FIC1,SOF
091267HEBER,2025-04-19,,surveillance,FIC2,SOF
091267HEBER,,2025-05-23,inscription,FIC3,LCL
241188BAZIN,2025-04-29,,surveillance,FIC2,SOF
230791LEBON,2025-04-30,,surveillance,FIC3,CA
230791LEBON,,2025-05-31,inscription,FIC2,CA
170471BUISS,2025-04-21,,surveillance,FIC4,SOF
170471BUISS,,2025-05-25,inscription,FIC4,SOF
020207ALEXA,2025-04-19,,surveillance,FIC2,CA
020207ALEXA,,2025-05-25,inscription,FIC4,CA
271205MARCH,2025-04-20,,surveillance,FIC4,LCL
271205MARCH,,2025-05-23,inscription,FIC3,SOF
090977DAVID,2025-04-22,,surveillance,FIC2,LCL
090977DAVID,,2025-05-23,inscription,FIC2,CA
210279GAUTH,2025-04-25,,surveillance,FIC1,CA
210279GAUTH,,2025-05-27,inscription,FIC1,LCL
021182LE GA,2025-05-01,,surveillance,FIC4,CA
021182LE GA,,2025-06-05,inscription,FIC4,LCL
270668LE GA,2025-04-25,,surveillance,FIC4,CA
080482PICAR,2025-04-21,,surveillance,FIC4,CA
080482PICAR,,2025-05-28,inscription,FIC2,CA
191272JOSEP,2025-04-24,,surveillance,FIC1,LCL
191272JOSEP,,2025-05-25,inscription,FIC1,CA
190495GOMES,2025-04-30,,surveillance,FIC1,CA
020388BOUVI,2025-04-22,,surveillance,FIC4,LCL
060273DUBOI,2025-04-18,,surveillance,FIC2,LCL
130395JACQU,2025-04-30,,surveillance,FIC1,LCL
130395JACQU,,2025-05-31,inscription,FIC4,CA
040183MENAR,2025-04-26,,surveillance,FIC4,SOF
040183MENAR,,2025-05-30,inscription,FIC3,CA
170802RUIZ,2025-04-29,,surveillance,FIC1,CA
170802RUIZ,,2025-05-31,inscription,FIC1,CA
100475GOMEZ,2025-04-23,,surveillance,FIC4,SOF
100475GOMEZ,,2025-05-29,inscription,FIC4,SOF
220272LABBÉ,2025-04-20,,surveillance,FIC1,CA
030386BARBI,2025-04-23,,surveillance,FIC1,LCL
030386BARBI,,2025-05-24,inscription,FIC4,CA
260365DIALL,2025-04-29,,surveillance,FIC2,LCL
031085BONNE,2025-04-20,,surveillance,FIC2,CA
031085BONNE,,2025-05-24,inscription,FIC2,LCL
290404GARNI,2025-05-01,,surveillance,FIC2,CA
180492LOPEZ,2025-05-03,,surveillance,FIC4,SOF
290697GUILL,2025-04-26,,surveillance,FIC4,SOF
290697GUILL,,2025-06-01,inscription,FIC2,CA
181284JACQU,2025-04-24,,surveillance,FIC2,CA
210379GUICH,2025-04-30,,surveillance,FIC3,LCL
210379GUICH,,2025-06-01,inscription,FIC4,LCL
250696GAUDI,2025-04-20,,surveillance,FIC1,LCL
250696GAUDI,,2025-05-24,inscription,FIC1,LCL
241079CORDI,2025-05-01,,surveillance,FIC1,LCL
241079CORDI,,2025-06-04,inscription,FIC3,SOF
040196LEROY,2025-04-22,,surveillance,FIC3,LCL
040196LEROY,,2025-05-25,inscription,FIC3,CA
180888CAMUS,2025-04-23,,surveillance,FIC4,CA
050268GILLE,2025-04-22,,surveillance,FIC2,SOF
050268GILLE,,2025-05-29,inscription,FIC4,CA
221267LEFOR,2025-05-03,,surveillance,FIC2,CA
221267LEFOR,,2025-06-07,inscription,FIC2,CA
090482BOYER,2025-04-20,,surveillance,FIC3,SOF
090482BOYER,,2025-05-22,inscription,FIC1,SOF
221265LAUNA,2025-05-01,,surveillance,FIC4,SOF
290407MOREL,2025-04-27,,surveillance,FIC4,LCL
140979BESSO,2025-05-01,,surveillance,FIC1,SOF
130878GAILL,2025-04-27,,surveillance,FIC1,CA
260668LEFOR,2025-04-22,,surveillance,FIC3,CA
301275ÉTIEN,2025-04-30,,surveillance,FIC3,SOF
301275ÉTIEN,,2025-06-06,inscription,FIC3,LCL
250380LOPES,2025-04-28,,surveillance,FIC2,SOF
250380LOPES,,2025-06-04,inscription,FIC4,LCL
220604LEMON,2025-04-21,,surveillance,FIC4,SOF
010780GIRAU,2025-04-30,,surveillance,FIC2,SOF
280701GONCA,2025-05-02,,surveillance,FIC4,LCL
160787MENDÈ,2025-04-18,,surveillance,FIC4,LCL
160787MENDÈ,,2025-05-24,inscription,FIC3,SOF
250971PONS,2025-04-26,,surveillance,FIC3,CA
151005PAYET,2025-04-30,,surveillance,FIC2,CA
151005PAYET,,2025-06-04,inscription,FIC3,LCL
150489DUBOI,2025-05-03,,surveillance,FIC1,SOF
060806MENDÈ,2025-04-22,,surveillance,FIC4,LCL
230498DUMAS,2025-04-29,,surveillance,FIC3,SOF
280771DUPUY,2025-04-27,,surveillance,FIC3,LCL
280771DUPUY,,2025-05-28,inscription,FIC3,CA
121098LEGRA,2025-05-02,,surveillance,FIC4,CA
090485GAY,2025-04-25,,surveillance,FIC1,LCL
131272BARTH,2025-04-19,,surveillance,FIC1,SOF
211292CHEVA,2025-04-23,,surveillance,FIC2,CA
211292CHEVA,,2025-05-28,inscription,FIC1,LCL
100173LOMBA,2025-04-28,,surveillance,FIC4,CA
070283LECON,2025-04-23,,surveillance,FIC2,LCL
201094FERRA,2025-04-22,,surveillance,FIC1,LCL
201094FERRA,,2025-05-23,inscription,FIC1,SOF
271002GALLE,2025-05-02,,surveillance,FIC1,SOF
271002GALLE,,2025-06-05,inscription,FIC3,SOF
230879DUPUY,2025-04-23,,surveillance,FIC2,CA
091197IMBER,2025-04-20,,surveillance,FIC2,CA
091197IMBER,,2025-05-23,inscription,FIC2,CA
130498BERTH,2025-04-22,,surveillance,FIC4,CA
130498BERTH,,2025-05-26,inscription,FIC3,SOF
180381WEBER,2025-04-29,,surveillance,FIC3,CA
110597LAURE,2025-04-22,,surveillance,FIC4,SOF
110597LAURE,,2025-05-29,inscription,FIC1,LCL
110997CHAUV,2025-04-30,,surveillance,FIC4,SOF
110997CHAUV,,2025-06-03,inscription,FIC3,CA
160787BLOND,2025-04-21,,surveillance,FIC2,LCL
130890DUPRÉ,2025-04-26,,surveillance,FIC2,LCL
241180MARTI,2025-04-26,,surveillance,FIC4,SOF
241180MARTI,,2025-06-02,inscription,FIC3,LCL
080773HOARA,2025-04-26,,surveillance,FIC3,SOF
010277DESCH,2025-04-23,,surveillance,FIC1,CA
100969MOULI,2025-04-27,,surveillance,FIC1,CA
100969MOULI,,2025-05-31,inscription,FIC1,LCL
230599GUÉRI,2025-04-25,,surveillance,FIC4,SOF
101201RENAR,2025-04-23,,surveillance,FIC3,SOF
030789DELAU,2025-04-29,,surveillance,FIC1,LCL
080305PIERR,2025-04-24,,surveillance,FIC2,CA
080305PIERR,,2025-05-28,inscription,FIC3,SOF
040601MAHE,2025-04-24,,surveillance,FIC4,CA
040601MAHE,,2025-05-31,inscription,FIC1,LCL
200501GUYOT,2025-04-20,,surveillance,FIC2,SOF
200501GUYOT,,2025-05-26,inscription,FIC3,LCL
070184LEJEU,2025-04-30,,surveillance,FIC1,SOF
051199BERNA,2025-05-03,,surveillance,FIC1,LCL
201084DIAZ,2025-04-24,,surveillance,FIC3,SOF
081074LEGRA,2025-04-21,,surveillance,FIC3,CA
020884BOUSQ,2025-04-19,,surveillance,FIC3,CA
020884BOUSQ,,2025-05-23,inscription,FIC3,SOF
260173GILBE,2025-04-23,,surveillance,FIC1,CA
260173GILBE,,2025-05-24,inscription,FIC1,CA
020695NORMA,2025-05-02,,surveillance,FIC4,LCL
020695NORMA,,2025-06-05,inscription,FIC1,CA
300305BONNE,2025-04-28,,surveillance,FIC4,LCL
290491ROLLA,2025-04-22,,surveillance,FIC4,SOF
290491ROLLA,,2025-05-27,inscription,FIC1,CA
191072ALBER,2025-05-01,,surveillance,FIC2,SOF
240295PASCA,2025-04-28,,surveillance,FIC1,CA
240295PASCA,,2025-06-04,inscription,FIC2,SOF
310378VINCE,2025-04-25,,surveillance,FIC3,SOF
310378VINCE,,2025-05-30,inscription,FIC3,SOF
090394ROUSS,2025-05-03,,surveillance,FIC2,LCL
090394ROUSS,,2025-06-09,inscription,FIC1,LCL
161176MERLE,2025-05-02,,surveillance,FIC4,CA
161176MERLE,,2025-06-08,inscription,FIC1,SOF
141098VALET,2025-04-18,,surveillance,FIC1,SOF
080702BARRE,2025-04-26,,surveillance,FIC3,CA
130781CLÉME,2025-05-02,,surveillance,FIC4,SOF
200395ROUSS,2025-04-22,,surveillance,FIC4,LCL
200395ROUSS,,2025-05-25,inscription,FIC3,CA
040607ROUSS,2025-04-20,,surveillance,FIC2,SOF
040607ROUSS,,2025-05-27,inscription,FIC1,CA
090675DA CO,2025-04-19,,surveillance,FIC1,LCL
090675DA CO,,2025-05-26,inscription,FIC2,SOF
241193JOUBE,2025-04-29,,surveillance,FIC2,CA
241193JOUBE,,2025-06-04,inscription,FIC1,LCL
061070MERLE,2025-04-26,,surveillance,FIC4,SOF
061070MERLE,,2025-05-27,inscription,FIC4,LCL
240700BOUCH,2025-04-27,,surveillance,FIC2,LCL
240700BOUCH,,2025-05-31,inscription,FIC2,LCL
220493RODRI,2025-04-19,,surveillance,FIC3,LCL
220493RODRI,,2025-05-21,inscription,FIC3,CA
280805BERTR,2025-05-02,,surveillance,FIC3,SOF
050182DUMON,2025-04-19,,surveillance,FIC1,SOF
171002FOUQU,2025-04-25,,surveillance,FIC2,SOF
171002FOUQU,,2025-06-01,inscription,FIC1,LCL
060201DUMON,2025-05-02,,surveillance,FIC3,SOF
060201DUMON,,2025-06-05,inscription,FIC3,CA
020980LESAG,2025-04-22,,surveillance,FIC2,CA
020980LESAG,,2025-05-25,inscription,FIC3,SOF
101090CARPE,2025-05-03,,surveillance,FIC3,LCL
101090CARPE,,2025-06-09,inscription,FIC3,SOF
311205LOPES,2025-04-23,,surveillance,FIC1,SOF
181097JULIE,2025-04-20,,surveillance,FIC4,LCL
181097JULIE,,2025-05-25,inscription,FIC2,SOF
211197LAUNA,2025-04-28,,surveillance,FIC2,CA
090887LEBON,2025-04-26,,surveillance,FIC1,SOF
020772ROUSS,2025-04-22,,surveillance,FIC3,LCL
020772ROUSS,,2025-05-23,inscription,FIC1,CA
040201ROUSS,2025-04-24,,surveillance,FIC4,LCL
040201ROUSS,,2025-05-29,inscription,FIC4,SOF
020176LOUIS,2025-04-25,,surveillance,FIC4,SOF
280580BUISS,2025-04-27,,surveillance,FIC1,LCL
280580BUISS,,2025-05-30,inscription,FIC1,CA
251269ROUSS,2025-04-26,,surveillance,FIC3,LCL
251269ROUSS,,2025-06-02,inscription,FIC4,LCL
060181ROY,2025-04-20,,surveillance,FIC1,CA
060181ROY,,2025-05-27,inscription,FIC3,SOF
031178GILBE,2025-04-28,,surveillance,FIC1,LCL
031178GILBE,,2025-05-31,inscription,FIC3,SOF
081198MARY,2025-04-30,,surveillance,FIC2,SOF
081198MARY,,2025-06-05,inscription,FIC4,CA
221187FERRE,2025-04-21,,surveillance,FIC2,LCL
230399LEMON,2025-05-01,,surveillance,FIC4,SOF
230399LEMON,,2025-06-06,inscription,FIC3,CA
010374VOISI,2025-04-27,,surveillance,FIC4,LCL
010374VOISI,,2025-06-03,inscription,FIC4,SOF
010394NICOL,2025-04-20,,surveillance,FIC2,LCL
120370RAMOS,2025-04-21,,surveillance,FIC1,SOF
120370RAMOS,,2025-05-22,inscription,FIC3,CA
160178CARPE,2025-04-21,,surveillance,FIC1,SOF
211271COLLI,2025-05-03,,surveillance,FIC4,CA
211271COLLI,,2025-06-05,inscription,FIC1,SOF
220194MORIN,2025-04-25,,surveillance,FIC2,CA
120177MARIN,2025-04-19,,surveillance,FIC2,SOF
120177MARIN,,2025-05-26,inscription,FIC2,SOF
170890BARON,2025-04-29,,surveillance,FIC1,CA
141091PRÉVO,2025-04-21,,surveillance,FIC1,LCL
271290GROND,2025-04-21,,surveillance,FIC4,SOF
240767CHAUV,2025-04-20,,surveillance,FIC3,LCL
070891RENAU,2025-04-23,,surveillance,FIC3,LCL
070891RENAU,,2025-05-26,inscription,FIC2,CA
011175CHEVA,2025-04-19,,surveillance,FIC4,LCL
220797LECLE,2025-04-22,,surveillance,FIC2,LCL
020986BOURG,2025-05-02,,surveillance,FIC4,SOF
020986BOURG,,2025-06-03,inscription,FIC3,CA
161102GOMEZ,2025-05-01,,surveillance,FIC2,SOF
161102GOMEZ,,2025-06-04,inscription,FIC4,CA
070171PINEA,2025-04-25,,surveillance,FIC2,SOF
060685LEBON,2025-04-28,,surveillance,FIC4,CA
060685LEBON,,2025-06-03,inscription,FIC3,SOF
250573GEORG,2025-04-28,,surveillance,FIC2,SOF
250573GEORG,,2025-05-30,inscription,FIC1,LCL
220785LAURE,2025-04-26,,surveillance,FIC4,CA
220785LAURE,,2025-06-01,inscription,FIC1,CA
290674CHARP,2025-04-27,,surveillance,FIC3,CA
280367LAGAR,2025-04-30,,surveillance,FIC2,CA
280367LAGAR,,2025-06-01,inscription,FIC1,SOF
060506GAILL,2025-04-23,,surveillance,FIC3,SOF
060506GAILL,,2025-05-26,inscription,FIC2,LCL
220273MAURY,2025-04-28,,surveillance,FIC4,SOF
111174LABBÉ,2025-05-03,,surveillance,FIC4,CA
111174LABBÉ,,2025-06-04,inscription,FIC4,CA
120781RIOU,2025-05-03,,surveillance,FIC4,LCL
311074REGNI,2025-04-26,,surveillance,FIC4,SOF
311074REGNI,,2025-05-29,inscription,FIC2,LCL
080972NGUYE,2025-05-01,,surveillance,FIC4,SOF
020864AUBER,2025-04-26,,surveillance,FIC2,LCL
020864AUBER,,2025-06-01,inscription,FIC1,LCL
090885THIER,2025-04-28,,surveillance,FIC4,CA
090885THIER,,2025-06-04,inscription,FIC1,LCL
260892MACE,2025-04-26,,surveillance,FIC4,CA
110973GUILL,2025-04-23,,surveillance,FIC1,CA
140582SEGUI,2025-04-23,,surveillance,FIC1,CA
140582SEGUI,,2025-05-24,inscription,FIC2,LCL
040605ROSSI,2025-04-24,,surveillance,FIC3,LCL
040605ROSSI,,2025-05-30,inscription,FIC4,CA
141267MARTI,2025-04-23,,surveillance,FIC4,SOF
111182LAUNA,2025-04-19,,surveillance,FIC3,LCL
290490POULA,2025-04-22,,surveillance,FIC3,CA
160280GAY,2025-05-02,,surveillance,FIC1,LCL
160280GAY,,2025-06-06,inscription,FIC1,CA
120681HAMEL,2025-04-24,,surveillance,FIC1,SOF
120681HAMEL,,2025-05-28,inscription,FIC1,LCL
091002MARCH,2025-04-25,,surveillance,FIC4,SOF
091002MARCH,,2025-05-29,inscription,FIC4,LCL
300996DAVID,2025-04-19,,surveillance,FIC1,SOF
280804BONNE,2025-04-23,,surveillance,FIC2,LCL
280873VERDI,2025-04-21,,surveillance,FIC4,SOF
280873VERDI,,2025-05-28,inscription,FIC3,LCL
170271VALET,2025-05-01,,surveillance,FIC2,LCL
170271VALET,,2025-06-07,inscription,FIC3,LCL
040668ROGER,2025-04-21,,surveillance,FIC4,LCL
040668ROGER,,2025-05-22,inscription,FIC3,SOF
