id_client,date_envoi_surveillance,date_envoi_inscription,type_courrier,fic_type,origine_agence
231292BECKE,2025-04-29,,surveillance,FIC3,SOF
070365PHILI,2025-05-06,,surveillance,FIC4,CA
070365PHILI,,2025-06-10,inscription,FIC1,CA
030471VOISI,2025-04-24,,surveillance,FIC4,SOF
300491DUBOI,2025-05-05,,surveillance,FIC4,SOF
241064GRENI,2025-04-28,,surveillance,FIC4,LCL
241064GRENI,,2025-06-02,inscription,FIC4,LCL
010166GUILL,2025-05-02,,surveillance,FIC2,SOF
090784VALET,2025-04-30,,surveillance,FIC1,LCL
090784VALET,,2025-06-04,inscription,FIC1,SOF
050995FOURN,2025-05-02,,surveillance,FIC2,LCL
050995FOURN,,2025-06-04,inscription,FIC2,SOF
160567SCHMI,2025-05-02,,surveillance,FIC3,CA
160567SCHMI,,2025-06-08,inscription,FIC1,SOF
180278SEGUI,2025-05-01,,surveillance,FIC3,LCL
260367PAYET,2025-04-28,,surveillance,FIC1,SOF
030281TESSI,2025-04-25,,surveillance,FIC4,SOF
131075GONZA,2025-04-28,,surveillance,FIC3,SOF
131075GONZA,,2025-06-02,inscription,FIC2,SOF
230897BOYER,2025-04-29,,surveillance,FIC4,CA
230897BOYER,,2025-06-02,inscription,FIC4,LCL
181296DENIS,2025-04-26,,surveillance,FIC4,LCL
040995ROBIN,2025-05-01,,surveillance,FIC1,LCL
040995ROBIN,,2025-06-05,inscription,FIC1,CA
101001BERTI,2025-05-06,,surveillance,FIC2,CA
101001BERTI,,2025-06-09,inscription,FIC2,LCL
200665CARPE,2025-05-01,,surveillance,FIC4,LCL
200665CARPE,,2025-06-04,inscription,FIC2,SOF
031265CARPE,2025-04-26,,surveillance,FIC1,SOF
050281GUILB,2025-04-29,,surveillance,FIC3,LCL
190192DUHAM,2025-05-03,,surveillance,FIC3,SOF
010890JACQU,2025-04-29,,surveillance,FIC4,CA
300772HAMON,2025-05-05,,surveillance,FIC3,SOF
300772HAMON,,2025-06-07,inscription,FIC2,SOF
060989ÉTIEN,2025-05-09,,surveillance,FIC1,LCL
060989ÉTIEN,,2025-06-10,inscription,FIC2,SOF
080502PERON,2025-05-03,,surveillance,FIC3,SOF
080502PERON,,2025-06-06,inscription,FIC2,LCL
030588MORVA,2025-05-03,,surveillance,FIC1,LCL
010193HOARE,2025-05-08,,surveillance,FIC3,SOF
260404PINEA,2025-04-29,,surveillance,FIC4,SOF
040284COURT,2025-04-28,,surveillance,FIC1,CA
300701JULIE,2025-04-24,,surveillance,FIC1,CA
300701JULIE,,2025-05-28,inscription,FIC4,LCL
161293RUIZ,2025-04-30,,surveillance,FIC1,LCL
130276VALEN,2025-05-08,,surveillance,FIC2,SOF
040871OLIVI,2025-04-24,,surveillance,FIC2,SOF
040871OLIVI,,2025-05-30,inscription,FIC3,CA
140280LEBLA,2025-04-29,,surveillance,FIC4,SOF
140494DELOR,2025-05-02,,surveillance,FIC1,LCL
170576CHAUV,2025-05-08,,surveillance,FIC1,LCL
050379COLLI,2025-05-07,,surveillance,FIC4,CA
050379COLLI,,2025-06-13,inscription,FIC2,LCL
120194CHAUV,2025-04-29,,surveillance,FIC2,SOF
040168BOUTI,2025-04-27,,surveillance,FIC1,CA
260795MONNI,2025-05-08,,surveillance,FIC3,LCL
260795MONNI,,2025-06-08,inscription,FIC2,SOF
100900LOPES,2025-05-04,,surveillance,FIC1,LCL
200903PERON,2025-04-24,,surveillance,FIC1,CA
200903PERON,,2025-05-28,inscription,FIC3,SOF
230466CARRE,2025-04-29,,surveillance,FIC3,SOF
121070BESNA,2025-04-25,,surveillance,FIC2,LCL
090798BENAR,2025-04-25,,surveillance,FIC4,SOF
211204DIDIE,2025-04-28,,surveillance,FIC2,SOF
211204DIDIE,,2025-05-30,inscription,FIC1,LCL
140193SALMO,2025-05-09,,surveillance,FIC4,CA
140193SALMO,,2025-06-12,inscription,FIC1,LCL
100588WAGNE,2025-05-02,,surveillance,FIC1,LCL
100588WAGNE,,2025-06-03,inscription,FIC1,CA
030697DUVAL,2025-04-29,,surveillance,FIC4,SOF
030697DUVAL,,2025-06-01,inscription,FIC1,CA
030897GRÉGO,2025-05-03,,surveillance,FIC2,CA
030897GRÉGO,,2025-06-06,inscription,FIC3,LCL
170467LEMAÎ,2025-05-06,,surveillance,FIC3,CA
040590MOREA,2025-04-27,,surveillance,FIC4,LCL
040590MOREA,,2025-05-30,inscription,FIC2,CA
231172MARÉC,2025-04-26,,surveillance,FIC4,CA
231172MARÉC,,2025-05-29,inscription,FIC4,SOF
241293FOUQU,2025-05-04,,surveillance,FIC4,CA
220565LELEU,2025-04-25,,surveillance,FIC4,CA
220565LELEU,,2025-06-01,inscription,FIC2,LCL
280797PINTO,2025-04-26,,surveillance,FIC4,SOF
280797PINTO,,2025-06-02,inscription,FIC2,SOF
080779LEFEB,2025-05-05,,surveillance,FIC3,SOF
080179GARCI,2025-04-28,,surveillance,FIC1,LCL
080179GARCI,,2025-05-30,inscription,FIC2,CA
190293LEFEB,2025-04-26,,surveillance,FIC2,LCL
190293LEFEB,,2025-05-27,inscription,FIC1,LCL
151102THOMA,2025-05-05,,surveillance,FIC3,LCL
151102THOMA,,2025-06-08,inscription,FIC2,LCL
190704DA SI,2025-04-30,,surveillance,FIC3,CA
190704DA SI,,2025-06-06,inscription,FIC1,CA
080669NORMA,2025-04-28,,surveillance,FIC1,SOF
080669NORMA,,2025-06-01,inscription,FIC4,LCL
140402RAYNA,2025-05-03,,surveillance,FIC3,CA
150579BAILL,2025-04-28,,surveillance,FIC2,LCL
150579BAILL,,2025-06-01,inscription,FIC3,LCL
250695ROCHE,2025-04-27,,surveillance,FIC3,SOF
250695ROCHE,,2025-06-03,inscription,FIC1,LCL
310866ROY,2025-05-08,,surveillance,FIC2,SOF
310866ROY,,2025-06-14,inscription,FIC2,LCL
150374GRENI,2025-05-08,,surveillance,FIC1,LCL
150374GRENI,,2025-06-14,inscription,FIC2,LCL
040692CHEVA,2025-05-01,,surveillance,FIC2,LCL
301081HENRY,2025-04-27,,surveillance,FIC2,LCL
301081HENRY,,2025-06-03,inscription,FIC4,CA
091086LECLE,2025-05-02,,surveillance,FIC4,SOF
040266LEBRU,2025-04-26,,surveillance,FIC1,CA
190770ROUSS,2025-05-08,,surveillance,FIC3,CA
301004DANIE,2025-04-24,,surveillance,FIC2,CA
120573NOËL,2025-05-02,,surveillance,FIC4,CA
090478PINEA,2025-04-27,,surveillance,FIC4,CA
210274SAUVA,2025-04-26,,surveillance,FIC3,SOF
210274SAUVA,,2025-06-02,inscription,FIC4,LCL
031186GAY,2025-05-06,,surveillance,FIC3,CA
031186GAY,,2025-06-09,inscription,FIC2,CA
061273COSTE,2025-05-08,,surveillance,FIC2,SOF
280980MERCI,2025-05-05,,surveillance,FIC3,CA
241193HEBER,2025-05-06,,surveillance,FIC2,SOF
241193HEBER,,2025-06-06,inscription,FIC2,CA
151288DELAT,2025-05-02,,surveillance,FIC1,CA
100775ROCHE,2025-04-29,,surveillance,FIC3,CA
020379BENOI,2025-05-08,,surveillance,FIC4,SOF
120790JACQU,2025-05-02,,surveillance,FIC4,SOF
120790JACQU,,2025-06-03,inscription,FIC2,LCL
280471JULIE,2025-05-08,,surveillance,FIC4,LCL
280471JULIE,,2025-06-14,inscription,FIC4,CA
200499ROGER,2025-05-07,,surveillance,FIC2,CA
200499ROGER,,2025-06-11,inscription,FIC2,SOF
230606ROUX,2025-05-09,,surveillance,FIC2,SOF
210883MEUNI,2025-04-28,,surveillance,FIC4,CA
070374JEAN,2025-04-29,,surveillance,FIC3,SOF
070374JEAN,,2025-06-05,inscription,FIC4,LCL
210594PERRE,2025-05-06,,surveillance,FIC2,SOF
210594PERRE,,2025-06-08,inscription,FIC3,CA
120764MARTY,2025-04-25,,surveillance,FIC2,SOF
120764MARTY,,2025-05-28,inscription,FIC1,CA
121189LE GO,2025-04-27,,surveillance,FIC4,LCL
121189LE GO,,2025-05-29,inscription,FIC3,CA
260864VOISI,2025-04-26,,surveillance,FIC4,LCL
160270BOURD,2025-05-05,,surveillance,FIC2,CA
300686DUMON,2025-04-24,,surveillance,FIC4,CA
240485GUYON,2025-05-07,,surveillance,FIC4,SOF
030194BIGOT,2025-05-09,,surveillance,FIC4,SOF
030270GONZA,2025-05-04,,surveillance,FIC2,CA
040195BLIN,2025-05-04,,surveillance,FIC4,CA
040195BLIN,,2025-06-08,inscription,FIC1,SOF
090378RÉMY,2025-05-06,,surveillance,FIC2,LCL
270575CHARP,2025-04-24,,surveillance,FIC1,CA
270575CHARP,,2025-05-31,inscription,FIC4,SOF
291093ROUSS,2025-05-04,,surveillance,FIC3,LCL
280976BENAR,2025-05-06,,surveillance,FIC4,CA
280976BENAR,,2025-06-10,inscription,FIC4,CA
280686ROUSS,2025-05-04,,surveillance,FIC2,LCL
280686ROUSS,,2025-06-07,inscription,FIC3,CA
090981BLANC,2025-04-24,,surveillance,FIC4,LCL
210878GUILL,2025-05-07,,surveillance,FIC2,LCL
210878GUILL,,2025-06-07,inscription,FIC2,SOF
040871HAMON,2025-05-04,,surveillance,FIC1,SOF
040871HAMON,,2025-06-09,inscription,FIC3,CA
180802CLÉME,2025-05-01,,surveillance,FIC1,CA
180802CLÉME,,2025-06-03,inscription,FIC3,CA
150478HEBER,2025-04-29,,surveillance,FIC4,SOF
120392DE OL,2025-05-08,,surveillance,FIC2,SOF
120392DE OL,,2025-06-11,inscription,FIC3,LCL
080590LOPEZ,2025-05-02,,surveillance,FIC1,CA
080590LOPEZ,,2025-06-05,inscription,FIC3,CA
030890PERRI,2025-04-29,,surveillance,FIC2,SOF
030890PERRI,,2025-06-03,inscription,FIC1,LCL
120468BLANC,2025-04-27,,surveillance,FIC2,CA
120468BLANC,,2025-05-29,inscription,FIC3,LCL
201282LECOM,2025-05-02,,surveillance,FIC4,CA
201282LECOM,,2025-06-07,inscription,FIC2,SOF
041172HENRY,2025-04-24,,surveillance,FIC1,SOF
060183BOYER,2025-05-06,,surveillance,FIC3,SOF
090896FOUQU,2025-05-05,,surveillance,FIC4,CA
090896FOUQU,,2025-06-09,inscription,FIC3,CA
120770LEGEN,2025-04-28,,surveillance,FIC1,SOF
190970CARON,2025-05-04,,surveillance,FIC1,SOF
250203LENOI,2025-04-29,,surveillance,FIC1,SOF
191090BONNE,2025-05-01,,surveillance,FIC4,CA
191090BONNE,,2025-06-02,inscription,FIC4,LCL
220699RODRI,2025-05-02,,surveillance,FIC4,CA
100785NICOL,2025-04-27,,surveillance,FIC1,SOF
100785NICOL,,2025-06-02,inscription,FIC1,CA
131292PIRES,2025-05-07,,surveillance,FIC3,SOF
020865VALLÉ,2025-04-24,,surveillance,FIC4,CA
010491COUSI,2025-05-08,,surveillance,FIC1,CA
010491COUSI,,2025-06-14,inscription,FIC4,LCL
300494REY,2025-05-09,,surveillance,FIC3,CA
300494REY,,2025-06-11,inscription,FIC3,LCL
290775TOUSS,2025-05-01,,surveillance,FIC2,SOF
080991RODRI,2025-05-03,,surveillance,FIC4,CA
160870RAMOS,2025-05-02,,surveillance,FIC4,LCL
160870RAMOS,,2025-06-02,inscription,FIC2,LCL
160800VOISI,2025-04-24,,surveillance,FIC1,CA
160800VOISI,,2025-05-31,inscription,FIC1,LCL
170182MULLE,2025-05-03,,surveillance,FIC4,LCL
140497BERNA,2025-04-27,,surveillance,FIC2,CA
281284GÉRAR,2025-04-27,,surveillance,FIC4,SOF
281284GÉRAR,,2025-05-28,inscription,FIC2,SOF
270190VAILL,2025-05-02,,surveillance,FIC3,CA
270190VAILL,,2025-06-02,inscription,FIC3,LCL
240207LETEL,2025-04-27,,surveillance,FIC1,SOF
240207LETEL,,2025-05-29,inscription,FIC3,SOF
161293LEMAÎ,2025-05-07,,surveillance,FIC3,SOF
161293LEMAÎ,,2025-06-07,inscription,FIC4,SOF
240102BIGOT,2025-04-29,,surveillance,FIC2,CA
130876GALLE,2025-05-03,,surveillance,FIC1,LCL
030203BOYER,2025-04-25,,surveillance,FIC4,CA
030685BARBI,2025-05-06,,surveillance,FIC3,SOF
191182LE RO,2025-04-26,,surveillance,FIC3,LCL
040299CHAUV,2025-05-03,,surveillance,FIC1,LCL
080667BARON,2025-05-04,,surveillance,FIC2,LCL
310782GILLE,2025-04-25,,surveillance,FIC3,LCL
110187CHARP,2025-05-03,,surveillance,FIC3,SOF
110187CHARP,,2025-06-08,inscription,FIC4,SOF
020965GONZA,2025-05-07,,surveillance,FIC3,CA
030167POTTI,2025-05-01,,surveillance,FIC1,LCL
030167POTTI,,2025-06-07,inscription,FIC2,LCL
170297MARTY,2025-05-09,,surveillance,FIC2,SOF
170297MARTY,,2025-06-12,inscription,FIC2,SOF
181287DOS S,2025-04-27,,surveillance,FIC3,SOF
181287DOS S,,2025-06-02,inscription,FIC2,LCL
110875GAUDI,2025-05-01,,surveillance,FIC4,CA
110875GAUDI,,2025-06-04,inscription,FIC4,LCL
251192PINEA,2025-05-06,,surveillance,FIC3,CA
231192POULA,2025-04-30,,surveillance,FIC4,CA
240865LAMY,2025-05-02,,surveillance,FIC2,LCL
240865LAMY,,2025-06-08,inscription,FIC4,CA
110777BERGE,2025-05-08,,surveillance,FIC2,CA
070765PAGES,2025-04-24,,surveillance,FIC4,LCL
080386ROYER,2025-04-30,,surveillance,FIC4,CA
180775ANDRE,2025-05-04,,surveillance,FIC1,CA
290499BLANC,2025-05-02,,surveillance,FIC4,SOF
151106RAYNA,2025-05-01,,surveillance,FIC4,CA
010696MILLE,2025-04-27,,surveillance,FIC2,LCL
010696MILLE,,2025-05-28,inscription,FIC3,SOF
290996MASSO,2025-04-29,,surveillance,FIC2,CA
290996MASSO,,2025-05-30,inscription,FIC4,LCL
030671ADAM,2025-04-25,,surveillance,FIC1,LCL
030671ADAM,,2025-05-28,inscription,FIC1,CA
290792JOURD,2025-05-08,,surveillance,FIC2,SOF
080481BAILL,2025-04-30,,surveillance,FIC1,LCL
080481BAILL,,2025-06-02,inscription,FIC3,CA
241169BRUNE,2025-04-30,,surveillance,FIC1,LCL
241169BRUNE,,2025-06-06,inscription,FIC3,SOF
260481BONNI,2025-04-24,,surveillance,FIC2,CA
141190LENOI,2025-05-01,,surveillance,FIC4,SOF
141190LENOI,,2025-06-01,inscription,FIC3,LCL
170270ROGER,2025-05-01,,surveillance,FIC1,CA
170270ROGER,,2025-06-02,inscription,FIC3,LCL
111106LACRO,2025-04-25,,surveillance,FIC3,SOF
111106LACRO,,2025-05-31,inscription,FIC1,CA
210202GOSSE,2025-05-08,,surveillance,FIC4,LCL
100580PINTO,2025-04-29,,surveillance,FIC1,SOF
130868DIDIE,2025-05-03,,surveillance,FIC4,CA
130868DIDIE,,2025-06-04,inscription,FIC3,CA
181270MAURI,2025-05-07,,surveillance,FIC2,CA
120270LELEU,2025-04-26,,surveillance,FIC4,LCL
020193LECOM,2025-05-04,,surveillance,FIC4,CA
081297BARTH,2025-05-05,,surveillance,FIC1,CA
020193MOREN,2025-04-30,,surveillance,FIC4,CA
071281HEBER,2025-04-25,,surveillance,FIC3,CA
071281HEBER,,2025-05-27,inscription,FIC3,SOF
090274DELAT,2025-04-30,,surveillance,FIC4,SOF
090274DELAT,,2025-06-05,inscription,FIC4,SOF
040369HERNA,2025-04-25,,surveillance,FIC2,CA
040369HERNA,,2025-05-27,inscription,FIC2,LCL
301172LEGEN,2025-05-03,,surveillance,FIC3,LCL
301172LEGEN,,2025-06-06,inscription,FIC2,SOF
231281NGUYE,2025-05-08,,surveillance,FIC3,CA
070987RÉMY,2025-05-09,,surveillance,FIC2,CA
070987RÉMY,,2025-06-15,inscription,FIC2,SOF
241199BOURD,2025-04-28,,surveillance,FIC3,LCL
241199BOURD,,2025-05-29,inscription,FIC2,SOF
010306MEYER,2025-05-02,,surveillance,FIC1,CA
010306MEYER,,2025-06-04,inscription,FIC3,CA
200770DESCH,2025-04-25,,surveillance,FIC2,LCL
270269PINTO,2025-04-26,,surveillance,FIC1,SOF
270269PINTO,,2025-05-31,inscription,FIC2,SOF
170268LEMAÎ,2025-05-01,,surveillance,FIC2,LCL
170268LEMAÎ,,2025-06-04,inscription,FIC2,CA
260581ROCHE,2025-05-07,,surveillance,FIC4,SOF
260581ROCHE,,2025-06-12,inscription,FIC2,SOF
021087ROUSS,2025-05-01,,surveillance,FIC1,CA
021087ROUSS,,2025-06-02,inscription,FIC1,CA
091190SCHNE,2025-04-27,,surveillance,FIC1,CA
091190SCHNE,,2025-06-02,inscription,FIC2,SOF
090866PELLE,2025-05-02,,surveillance,FIC2,LCL
090866PELLE,,2025-06-05,inscription,FIC4,SOF
180583MALLE,2025-04-29,,surveillance,FIC4,SOF
180583MALLE,,2025-05-30,inscription,FIC4,SOF
080305PELLE,2025-04-26,,surveillance,FIC4,CA
080305PELLE,,2025-05-30,inscription,FIC4,SOF
161178BIGOT,2025-04-27,,surveillance,FIC2,SOF
120490DENIS,2025-05-05,,surveillance,FIC2,CA
200479HERNA,2025-05-05,,surveillance,FIC2,CA
200479HERNA,,2025-06-05,inscription,FIC4,SOF
160703BONNI,2025-05-09,,surveillance,FIC1,LCL
160703BONNI,,2025-06-13,inscription,FIC4,LCL
090394TURPI,2025-04-29,,surveillance,FIC1,CA
021100BLANC,2025-05-03,,surveillance,FIC4,CA
070693MARQU,2025-04-29,,surveillance,FIC4,CA
150986MARCH,2025-05-05,,surveillance,FIC2,SOF
230487DELMA,2025-05-04,,surveillance,FIC2,SOF
180896DESCH,2025-05-03,,surveillance,FIC2,LCL
180896DESCH,,2025-06-06,inscription,FIC1,SOF
310877THOMA,2025-04-25,,surveillance,FIC3,CA
310877THOMA,,2025-06-01,inscription,FIC4,LCL
120304LECON,2025-04-27,,surveillance,FIC2,SOF
120304LECON,,2025-05-31,inscription,FIC1,SOF
301006SANCH,2025-05-09,,surveillance,FIC1,CA
031180DIALL,2025-04-28,,surveillance,FIC3,LCL
130865TEIXE,2025-05-05,,surveillance,FIC3,SOF
280504DE SO,2025-05-04,,surveillance,FIC2,CA
030376PINEA,2025-05-09,,surveillance,FIC4,LCL
040282LÉVY,2025-04-25,,surveillance,FIC2,SOF
040282LÉVY,,2025-05-28,inscription,FIC4,SOF
260685LOPES,2025-04-28,,surveillance,FIC2,CA
230967IMBER,2025-04-24,,surveillance,FIC2,LCL
240606MEYER,2025-05-02,,surveillance,FIC1,CA
220500BLANC,2025-05-07,,surveillance,FIC1,LCL
060172GUILL,2025-04-24,,surveillance,FIC2,CA
251071VAILL,2025-05-09,,surveillance,FIC3,SOF
251071VAILL,,2025-06-15,inscription,FIC4,LCL
050493THIBA,2025-05-07,,surveillance,FIC4,CA
050493THIBA,,2025-06-07,inscription,FIC4,LCL
070201MARCH,2025-05-06,,surveillance,FIC4,CA
110204TESSI,2025-05-05,,surveillance,FIC4,SOF
010197LEDUC,2025-05-07,,surveillance,FIC2,LCL
010197LEDUC,,2025-06-09,inscription,FIC3,CA
051204BAZIN,2025-05-06,,surveillance,FIC3,LCL
280671MUNOZ,2025-05-08,,surveillance,FIC3,SOF
171271NOËL,2025-05-07,,surveillance,FIC3,CA
171271NOËL,,2025-06-13,inscription,FIC1,SOF
110583GALLE,2025-04-29,,surveillance,FIC1,SOF
110583GALLE,,2025-06-04,inscription,FIC1,SOF
060805POTTI,2025-05-06,,surveillance,FIC4,LCL
060805POTTI,,2025-06-08,inscription,FIC3,SOF
141191LE RO,2025-04-24,,surveillance,FIC2,SOF
141191LE RO,,2025-05-25,inscription,FIC1,CA
141072POIRI,2025-05-06,,surveillance,FIC3,LCL
100194LEGRO,2025-04-28,,surveillance,FIC4,LCL
150206JOURD,2025-04-27,,surveillance,FIC4,SOF
120207JULIE,2025-04-26,,surveillance,FIC1,SOF
120207JULIE,,2025-05-29,inscription,FIC2,SOF
050506VAILL,2025-04-28,,surveillance,FIC2,SOF
220205RICHA,2025-05-05,,surveillance,FIC3,SOF
240984JOUBE,2025-04-24,,surveillance,FIC4,LCL
200171MEUNI,2025-05-06,,surveillance,FIC2,CA
200171MEUNI,,2025-06-09,inscription,FIC4,LCL
010104GUYON,2025-05-03,,surveillance,FIC4,LCL
010104GUYON,,2025-06-04,inscription,FIC3,LCL
101096BRETO,2025-05-05,,surveillance,FIC1,SOF
101096BRETO,,2025-06-07,inscription,FIC3,LCL
010106THIBA,2025-05-03,,surveillance,FIC1,SOF
291070TANGU,2025-05-09,,surveillance,FIC1,CA
291070TANGU,,2025-06-13,inscription,FIC2,LCL
111194GALLE,2025-04-30,,surveillance,FIC4,LCL
250768NGUYE,2025-05-09,,surveillance,FIC3,LCL
250768NGUYE,,2025-06-14,inscription,FIC4,LCL
230896MOULI,2025-04-24,,surveillance,FIC4,SOF
230200PHILI,2025-05-05,,surveillance,FIC3,SOF
250570REY,2025-04-26,,surveillance,FIC2,LCL
250570REY,,2025-06-01,inscription,FIC3,SOF
050877FAIVR,2025-04-26,,surveillance,FIC4,SOF
190687LOPES,2025-04-24,,surveillance,FIC1,SOF
290197LACOM,2025-04-30,,surveillance,FIC4,CA
050269LEMAI,2025-05-04,,surveillance,FIC3,CA
050269LEMAI,,2025-06-05,inscription,FIC3,SOF
090785DE OL,2025-04-29,,surveillance,FIC2,LCL
180978SANCH,2025-04-25,,surveillance,FIC1,SOF
180978SANCH,,2025-05-29,inscription,FIC3,LCL
171297FOUQU,2025-05-04,,surveillance,FIC3,LCL
030794BOYER,2025-05-01,,surveillance,FIC3,SOF
190169LEBON,2025-05-09,,surveillance,FIC2,LCL
190169LEBON,,2025-06-14,inscription,FIC1,SOF
120103PIERR,2025-05-06,,surveillance,FIC4,SOF
010978DURAN,2025-04-30,,surveillance,FIC3,SOF
040304GAILL,2025-05-05,,surveillance,FIC4,SOF
040304GAILL,,2025-06-09,inscription,FIC1,SOF
171199CHARR,2025-05-08,,surveillance,FIC1,SOF
171199CHARR,,2025-06-10,inscription,FIC3,CA
010700DIJOU,2025-05-02,,surveillance,FIC1,SOF
041076CARLI,2025-05-01,,surveillance,FIC3,CA
041076CARLI,,2025-06-04,inscription,FIC1,SOF
200388MILLE,2025-05-06,,surveillance,FIC2,CA
200388MILLE,,2025-06-08,inscription,FIC4,CA
150581BONNI,2025-05-04,,surveillance,FIC1,SOF
150581BONNI,,2025-06-07,inscription,FIC4,SOF
050764PERON,2025-05-04,,surveillance,FIC1,SOF
050764PERON,,2025-06-04,inscription,FIC2,LCL
050589BLANC,2025-04-29,,surveillance,FIC3,CA
200384ANTOI,2025-05-01,,surveillance,FIC3,CA
201071RENAR,2025-05-06,,surveillance,FIC4,CA
201071RENAR,,2025-06-09,inscription,FIC2,LCL
190489VALLE,2025-05-02,,surveillance,FIC1,LCL
090571LEMAI,2025-04-29,,surveillance,FIC2,LCL
230895WEBER,2025-05-02,,surveillance,FIC1,CA
230895WEBER,,2025-06-04,inscription,FIC3,CA
220197DAVID,2025-05-05,,surveillance,FIC3,SOF
111093RICHA,2025-04-24,,surveillance,FIC2,CA
151284ROGER,2025-05-08,,surveillance,FIC1,SOF
140905HERVÉ,2025-05-07,,surveillance,FIC2,LCL
220391GONZA,2025-05-04,,surveillance,FIC4,SOF
220391GONZA,,2025-06-06,inscription,FIC1,CA
250966COULO,2025-04-29,,surveillance,FIC2,CA
250966COULO,,2025-05-31,inscription,FIC1,CA
240785DAVID,2025-05-08,,surveillance,FIC2,LCL
240785DAVID,,2025-06-12,inscription,FIC4,CA
260382LELIÈ,2025-05-06,,surveillance,FIC3,LCL
240976NICOL,2025-04-25,,surveillance,FIC1,SOF
190796DUMAS,2025-04-26,,surveillance,FIC4,LCL
190796DUMAS,,2025-05-27,inscription,FIC4,LCL
041267SIMON,2025-05-01,,surveillance,FIC1,CA
170787ROUSS,2025-04-30,,surveillance,FIC3,SOF
170787ROUSS,,2025-06-02,inscription,FIC2,LCL
060207GONZA,2025-05-01,,surveillance,FIC2,CA
100507PELTI,2025-05-09,,surveillance,FIC3,SOF
100507PELTI,,2025-06-14,inscription,FIC1,CA
011068PHILI,2025-05-03,,surveillance,FIC1,SOF
070892NEVEU,2025-04-28,,surveillance,FIC1,CA
031200LUCAS,2025-05-07,,surveillance,FIC1,SOF
210566PAGES,2025-04-28,,surveillance,FIC4,CA
240773IMBER,2025-04-27,,surveillance,FIC2,LCL
240773IMBER,,2025-05-31,inscription,FIC1,LCL
090293VIDAL,2025-05-05,,surveillance,FIC2,LCL
020279THIER,2025-04-25,,surveillance,FIC4,SOF
020279THIER,,2025-05-29,inscription,FIC3,SOF
060901SAUVA,2025-05-05,,surveillance,FIC2,CA
060901SAUVA,,2025-06-06,inscription,FIC1,SOF
110281DANIE,2025-05-08,,surveillance,FIC4,CA
110281DANIE,,2025-06-08,inscription,FIC1,LCL
190185MARTY,2025-04-24,,surveillance,FIC3,SOF
280366MORVA,2025-05-07,,surveillance,FIC1,SOF
030769BLANC,2025-04-24,,surveillance,FIC4,LCL
110778BONNE,2025-04-26,,surveillance,FIC3,SOF
110778BONNE,,2025-06-02,inscription,FIC1,LCL
